playerId,playerName,teamId,pos,seasonKey,heightIn,weightLb,age,phase1_g,phase1_mpg,phase1_starterFlag,phase1_usageProxyPer36,phase2shoot_fg,phase2shoot_fga,phase2shoot_fgPct,phase2shoot_fg3,phase2shoot_fg3a,phase2shoot_fg3Pct,phase2shoot_fg2,phase2shoot_fg2a,phase2shoot_fg2Pct,phase2shoot_ft,phase2shoot_fta,phase2shoot_ftPct,phase2shoot_pts,phase2imp_season,phase2imp_g,phase2imp_mp,phase2imp_onCourt_plusMinus_per100,phase2imp_onOff_plusMinus_per100,phase2imp_tov_badPass,phase2imp_tov_lostBall,phase2imp_tov_shoot,phase2imp_tov_offensiveFoulOrOther,phase2imp_foulsCommitted_shooting,phase2imp_foulsCommitted_offensive,phase2imp_misc_pga,phase2imp_misc_and1,phase2imp_misc_blkd,phase3_rim_fgm,phase3_rim_fga,phase3_paint_fgm,phase3_paint_fga,phase3_mid_fgm,phase3_mid_fga,phase3_corner3_fgm,phase3_corner3_fga,phase3_ab3_fgm,phase3_ab3_fga,phase3_three_fgm,phase3_three_fga,phase3_total_fgm,phase3_total_fga,phase3_rim_fg,phase3_paint_fg,phase3_mid_fg,phase3_corner3_fg,phase3_ab3_fg,phase3_three_fg,phase3_total_fg,phase3_rim_att_share,phase3_paint_att_share,phase3_mid_att_share,phase3_corner3_att_share,phase3_ab3_att_share,phase3_three_att_share,phase4_fga,phase4_fta,phase4_three_pa,phase4_tov,phase4_ast,phase4_reb,phase4_pf,phase4_stl,phase4_blk,phase4_clutch_fga,phase4_trans_fga,phase4_minutes_est,phase4_clutch_fga_share,phase4_trans_fga_share,season_year
player_natasha_howard,Natasha Howard,IND,F,natasha_howard|IND,76,173.56,34,44,24.091,1.0,0.388,4.5,8.2,55.2,0.1,0.8,18.2,4.4,7.5,59.0,2.1,3.0,71.2,11.4,2025,44,1060,7.2,8.1,33,19,61,12,58,8,152,9,19,133.0,195.0,58.0,114.0,3.0,20.0,2.0,6.0,4.0,27.0,6.0,33.0,200.0,362.0,0.6820512820512821,0.5087719298245614,0.15,0.3333333333333333,0.1481481481481481,0.1818181818181818,0.5524861878453039,0.5386740331491713,0.3149171270718232,0.0552486187845303,0.0165745856353591,0.074585635359116,0.0911602209944751,362.0,132.0,33.0,85.0,66.0,290.0,243.0,52.0,44.0,12.0,35.0,1540.8333333333333,0.03314917127071823,0.09668508287292818,natasha_howard|IND
player_rhyne_howard,Rhyne Howard,ATL,G,rhyne_howard|ATL,74,164.5,25,33,34.879,1.0,0.575,5.7,15.1,37.5,3.1,9.6,32.2,2.6,5.5,46.7,3.1,3.6,85.6,17.5,2025,33,1151,9.8,0.6,34,15,49,3,53,13,357,12,11,33.0,61.0,29.0,71.0,23.0,50.0,4.0,14.0,98.0,290.0,102.0,304.0,187.0,486.0,0.5409836065573771,0.4084507042253521,0.46,0.2857142857142857,0.3379310344827586,0.3355263157894737,0.3847736625514403,0.125514403292181,0.1460905349794238,0.102880658436214,0.0288065843621399,0.5967078189300411,0.6255144032921811,499.0,118.0,317.0,55.0,153.0,148.0,219.0,51.0,38.0,27.0,45.0,1643.0333333333333,0.05410821643286573,0.09018036072144289,rhyne_howard|ATL
player_lexie_hull,Lexie Hull,IND,G,lexie_hull|IND,73,159.62,26,44,27.023,1.0,0.244,2.7,6.8,39.5,1.3,3.4,36.7,1.4,3.4,42.3,0.6,0.8,72.2,7.2,2025,44,1189,6.6,7.7,21,16,47,2,13,30,186,5,19,31.0,67.0,16.0,47.0,16.0,35.0,19.0,53.0,36.0,97.0,55.0,150.0,118.0,299.0,0.4626865671641791,0.3404255319148936,0.4571428571428571,0.3584905660377358,0.3711340206185567,0.3666666666666666,0.3946488294314381,0.2240802675585284,0.157190635451505,0.1170568561872909,0.177257525083612,0.3244147157190635,0.5016722408026756,299.0,36.0,150.0,41.0,79.0,190.0,196.0,51.0,26.0,8.0,36.0,1697.1333333333332,0.026755852842809364,0.12040133779264214,lexie_hull|IND
player_sabrina_ionescu,Sabrina Ionescu,NYL,G,sabrina_ionescu|NYL,75,167.72,28,38,31.421,1.0,0.591,6.1,15.1,40.1,2.1,7.1,29.9,3.9,7.9,49.3,4.0,4.3,93.3,18.2,2025,38,1194,6.3,3.6,66,20,36,4,69,12,494,18,29,58.0,85.0,48.0,127.0,43.0,90.0,7.0,18.0,74.0,252.0,81.0,270.0,230.0,572.0,0.6823529411764706,0.3779527559055118,0.4777777777777778,0.3888888888888889,0.2936507936507936,0.3,0.4020979020979021,0.1486013986013986,0.222027972027972,0.1573426573426573,0.0314685314685314,0.4405594405594406,0.472027972027972,581.0,165.0,276.0,100.0,223.0,187.0,217.0,48.0,45.0,28.0,77.0,1792.15,0.04819277108433735,0.13253012048192772,sabrina_ionescu|NYL
player_kiki_iriafen,Kiki Iriafen,WAS,F,kiki_iriafen|WAS,78,180.8,22,44,26.932,1.0,0.433,5.0,10.3,48.8,0.0,0.3,18.2,5.0,10.1,49.5,3.1,4.0,78.4,13.3,2025,44,1185,-2.9,6.9,28,27,52,24,86,0,160,20,36,147.0,231.0,36.0,108.0,37.0,105.0,,,2.0,11.0,,,,,0.6363636363636364,0.3333333333333333,0.3523809523809524,,0.1818181818181818,,,0.0,0.0,0.0,0.0,0.0,0.0,470.0,177.0,18.0,98.0,70.0,386.0,296.0,28.0,43.0,23.0,27.0,1654.9333333333334,0.04893617021276596,0.0574468085106383,kiki_iriafen|WAS
player_rickea_jackson,Rickea Jackson,LAS,F,rickea_jackson|LAS,73,160.3,24,38,30.868,1.0,0.489,5.4,12.7,42.4,1.7,4.9,34.8,3.7,7.8,47.3,2.2,2.6,84.7,14.7,2025,38,1173,-4.5,-4.2,35,31,25,4,43,9,149,11,22,87.0,134.0,35.0,111.0,18.0,51.0,8.0,25.0,57.0,162.0,65.0,187.0,205.0,483.0,0.6492537313432836,0.3153153153153153,0.3529411764705882,0.32,0.3518518518518518,0.3475935828877005,0.4244306418219462,0.2774327122153209,0.2298136645962732,0.1055900621118012,0.05175983436853,0.3354037267080745,0.3871635610766045,483.0,98.0,187.0,78.0,64.0,122.0,159.0,23.0,36.0,17.0,62.0,1787.1,0.035196687370600416,0.12836438923395446,rickea_jackson|LAS
player_aziaha_james,Aziaha James,DAL,G,aziaha_james|DAL,72,157.00000000000003,23,38,17.711,,0.488,2.8,7.5,37.3,0.8,2.9,28.6,1.9,4.5,43.0,1.1,1.4,74.5,7.5,2025,38,673,-10.2,-3.3,22,10,24,1,28,9,129,9,11,33.0,48.0,33.0,80.0,8.0,44.0,7.0,23.0,25.0,86.0,32.0,109.0,106.0,281.0,0.6875,0.4125,0.1818181818181818,0.3043478260869565,0.2906976744186046,0.2935779816513761,0.3772241992882562,0.1708185053380783,0.2846975088967972,0.1565836298932384,0.0818505338078291,0.3060498220640569,0.3879003558718861,284.0,55.0,112.0,38.0,59.0,111.0,94.0,24.0,18.0,10.0,43.0,956.3,0.035211267605633804,0.15140845070422534,aziaha_james|DAL
player_moriah_jefferson,Moriah Jefferson,CHI,G,moriah_jefferson|CHI,71,151.42,31,5,7.0,,2.057,0.6,1.6,37.5,0.2,0.6,33.3,0.4,1.0,40.0,0.0,0.0,,1.4,2025,5,35,-36.9,-24.5,1,1,0,0,0,0,21,0,0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,8.0,,1.0,0.25,1.0,0.0,0.3333333333333333,0.375,0.0,0.125,0.5,0.125,0.25,0.375,,,,,,,,,,,,,,,moriah_jefferson|CHI
player_marine_johannes,Marine Johannes,NYL,G,marine_johannes|NYL,71,152.55714285714285,31,44,18.25,,0.317,2.3,5.7,39.7,1.5,4.3,34.4,0.8,1.4,55.6,0.4,0.4,84.2,6.4,2025,44,803,5.0,-0.4,39,8,20,0,6,1,169,0,7,15.0,21.0,10.0,25.0,10.0,17.0,8.0,20.0,57.0,166.0,65.0,186.0,100.0,249.0,0.7142857142857143,0.4,0.5882352941176471,0.4,0.3433734939759036,0.3494623655913978,0.4016064257028112,0.0843373493975903,0.1004016064257028,0.0682730923694779,0.0803212851405622,0.6666666666666666,0.7469879518072289,252.0,19.0,189.0,52.0,70.0,84.0,66.0,25.0,19.0,3.0,30.0,1080.3166666666666,0.011904761904761904,0.11904761904761904,marine_johannes|NYL
player_brionna_jones,Brionna Jones,ATL,F,brionna_jones|ATL,76,173.04,30,44,26.568,1.0,0.386,5.1,9.7,52.7,0.3,1.0,26.1,4.8,8.7,55.9,2.3,3.0,77.3,12.8,2025,44,1169,11.3,5.0,17,20,48,15,62,1,231,17,40,163.0,261.0,42.0,96.0,8.0,24.0,0.0,1.0,12.0,45.0,12.0,46.0,225.0,427.0,0.6245210727969349,0.4375,0.3333333333333333,0.0,0.2666666666666666,0.2608695652173913,0.5269320843091335,0.6112412177985949,0.2248243559718969,0.0562060889929742,0.0023419203747072,0.1053864168618267,0.1077283372365339,433.0,132.0,47.0,64.0,98.0,322.0,267.0,48.0,76.0,17.0,15.0,1716.75,0.03926096997690531,0.03464203233256351,brionna_jones|ATL
player_jonquel_jones,Jonquel Jones,NYL,C,jonquel_jones|NYL,78,180.76,32,31,26.774,1.0,0.576,4.8,9.9,49.0,1.7,4.0,42.4,3.1,5.8,53.6,2.3,2.9,76.9,13.6,2025,31,830,7.8,4.9,25,19,32,18,43,1,205,7,13,63.0,95.0,21.0,59.0,13.0,27.0,6.0,15.0,47.0,110.0,53.0,125.0,150.0,306.0,0.6631578947368421,0.3559322033898305,0.4814814814814814,0.4,0.4272727272727272,0.424,0.4901960784313725,0.3104575163398693,0.1928104575163398,0.088235294117647,0.0490196078431372,0.3594771241830065,0.4084967320261438,306.0,91.0,125.0,65.0,85.0,251.0,194.0,15.0,46.0,9.0,27.0,1205.65,0.029411764705882353,0.08823529411764706,jonquel_jones|NYL
player_elizabeth_kitley,Elizabeth Kitley,LVA,C,elizabeth_kitley|LVA,71,151.9,24,12,8.167,,0.951,0.6,1.9,30.4,0.0,0.1,0.0,0.6,1.8,31.8,0.1,0.2,50.0,1.3,2025,12,98,-26.6,-32.1,3,0,8,4,1,0,2,0,4,4.0,8.0,3.0,11.0,0.0,3.0,,,0.0,1.0,,,,,0.5,0.2727272727272727,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,elizabeth_kitley|LVA
player_anastasiia_kosu,Anastasiia Kosu,MIN,F,anastasiia_kosu|MIN,70,148.4,20,21,3.81,,0.904,0.6,1.4,44.8,0.0,0.1,0.0,0.6,1.3,48.1,0.4,0.7,60.0,1.7,2025,21,80,26.0,14.3,2,2,0,2,7,0,11,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anastasiia_kosu|MIN
player_le_la_lacan,Leïla Lacan,CON,G,le_la_lacan|CON,72,156.00000000000003,21,25,26.6,1.0,0.614,4.2,8.7,47.7,0.6,2.7,22.4,3.6,6.0,58.9,1.4,1.7,85.7,10.4,2025,25,665,-1.5,18.4,34,8,32,1,15,6,218,4,6,49.0,69.0,23.0,43.0,17.0,39.0,3.0,3.0,12.0,62.0,15.0,65.0,104.0,216.0,0.7101449275362319,0.5348837209302325,0.4358974358974359,1.0,0.1935483870967742,0.2307692307692307,0.4814814814814814,0.3194444444444444,0.199074074074074,0.1805555555555555,0.0138888888888888,0.287037037037037,0.3009259259259259,218.0,42.0,67.0,47.0,92.0,59.0,126.0,55.0,10.0,10.0,40.0,934.4333333333333,0.045871559633027525,0.1834862385321101,le_la_lacan|CON
player_kitija_laksa,Kitija Laksa,PHO,G,kitija_laksa|PHO,71,151.5,29,33,18.97,,0.376,2.0,5.5,36.7,1.2,3.6,31.7,0.8,1.8,46.7,0.8,1.0,81.3,5.9,2025,33,626,-7.2,-16.9,9,5,22,3,14,7,48,4,5,9.0,11.0,5.0,15.0,14.0,34.0,10.0,19.0,28.0,100.0,38.0,119.0,66.0,179.0,0.8181818181818182,0.3333333333333333,0.4117647058823529,0.5263157894736842,0.28,0.3193277310924369,0.3687150837988827,0.0614525139664804,0.0837988826815642,0.1899441340782122,0.106145251396648,0.5586592178770949,0.664804469273743,180.0,32.0,120.0,19.0,21.0,40.0,82.0,12.0,11.0,3.0,21.0,796.5833333333333,0.016666666666666666,0.11666666666666667,kitija_laksa|PHO
player_kyra_lambert,Kyra Lambert,IND,G,kyra_lambert|IND,70,147.0,29,1,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,2025,1,0,,,0,0,0,0,0,0,0,0,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,kyra_lambert|IND
player_carla_leite,Carla Leite,GSV,G,carla_leite|GSV,71,151.7,21,37,17.216,,0.491,2.3,6.0,38.7,0.4,2.0,17.3,2.0,4.0,49.7,2.2,2.7,83.8,7.2,2025,37,637,5.5,5.7,39,12,20,1,38,18,181,6,16,23.0,35.0,39.0,75.0,11.0,37.0,1.0,5.0,12.0,68.0,13.0,73.0,86.0,220.0,0.6571428571428571,0.52,0.2972972972972973,0.2,0.1764705882352941,0.1780821917808219,0.3909090909090909,0.1590909090909091,0.3409090909090909,0.1681818181818181,0.0227272727272727,0.3090909090909091,0.3318181818181818,222.0,99.0,75.0,57.0,75.0,48.0,143.0,26.0,19.0,7.0,24.0,869.6333333333333,0.03153153153153153,0.10810810810810811,carla_leite|GSV
player_kyara_linskens,Kyara Linskens,GSV,C,kyara_linskens|GSV,71,152.1,29,4,6.75,,2.4,0.5,1.3,40.0,0.0,0.3,0.0,0.5,1.0,50.0,0.0,0.0,,1.0,2025,4,27,12.5,10.8,1,1,6,0,0,0,2,0,0,1.0,3.0,1.0,1.0,0.0,0.0,,,0.0,1.0,,,,,0.3333333333333333,1.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,kyara_linskens|GSV
player_jewell_loyd,Jewell Loyd,LVA,G,jewell_loyd|LVA,73,160.96,32,44,28.295,1.0,0.336,3.8,9.7,38.9,2.3,6.0,38.2,1.5,3.8,40.0,1.3,1.6,83.1,11.2,2025,44,1245,5.1,4.7,27,12,49,7,26,14,203,4,13,18.0,40.0,31.0,71.0,17.0,54.0,32.0,67.0,68.0,194.0,100.0,261.0,166.0,426.0,0.45,0.4366197183098591,0.3148148148148148,0.4776119402985074,0.3505154639175257,0.3831417624521073,0.3896713615023474,0.0938967136150234,0.1666666666666666,0.1267605633802817,0.1572769953051643,0.4553990610328638,0.6126760563380281,427.0,71.0,262.0,53.0,81.0,142.0,180.0,52.0,24.0,12.0,53.0,1754.5666666666666,0.02810304449648712,0.12412177985948478,jewell_loyd|LVA
player_marina_mabrey,Marina Mabrey,CON,G,marina_mabrey|CON,74,163.6,29,35,31.514,1.0,0.582,5.1,13.9,36.7,1.9,7.0,27.0,3.2,7.0,46.3,2.3,2.6,87.0,14.4,2025,35,1103,-13.9,-2.3,56,18,55,14,29,12,312,8,23,50.0,80.0,33.0,76.0,30.0,88.0,5.0,10.0,61.0,234.0,66.0,244.0,179.0,488.0,0.625,0.4342105263157895,0.3409090909090909,0.5,0.2606837606837607,0.2704918032786885,0.3668032786885246,0.1639344262295081,0.1557377049180328,0.180327868852459,0.0204918032786885,0.4795081967213114,0.5,488.0,92.0,244.0,98.0,141.0,146.0,246.0,24.0,33.0,18.0,52.0,1558.25,0.036885245901639344,0.10655737704918032,marina_mabrey|CON
player_natasha_mack,Natasha Mack,PHO,F-C,natasha_mack|PHO,75,168.4142857142857,28,34,18.324,1.0,0.259,2.1,3.6,57.3,0.0,0.1,0.0,2.1,3.5,59.2,0.5,1.1,47.2,4.7,2025,34,623,11.7,12.4,9,3,29,2,18,1,78,4,7,39.0,55.0,28.0,50.0,4.0,15.0,0.0,2.0,0.0,2.0,0.0,4.0,71.0,124.0,0.7090909090909091,0.56,0.2666666666666666,0.0,0.0,0.0,0.5725806451612904,0.4435483870967742,0.4032258064516129,0.1209677419354838,0.0161290322580645,0.0161290322580645,0.032258064516129,124.0,36.0,4.0,15.0,30.0,197.0,88.0,30.0,59.0,3.0,9.0,805.9833333333333,0.024193548387096774,0.07258064516129033,natasha_mack|PHO
player_ezi_magbegor,Ezi Magbegor,SEA,F-C,ezi_magbegor|SEA,77,175.82000000000002,26,44,27.341,1.0,0.249,3.2,6.5,49.3,0.3,1.1,29.2,2.9,5.4,53.4,1.3,1.9,68.7,8.0,2025,44,1203,2.2,0.1,19,7,73,11,40,1,210,6,29,84.0,134.0,38.0,91.0,5.0,13.0,0.0,6.0,14.0,42.0,14.0,48.0,141.0,286.0,0.6268656716417911,0.4175824175824176,0.3846153846153846,0.0,0.3333333333333333,0.2916666666666667,0.493006993006993,0.4685314685314685,0.3181818181818182,0.0454545454545454,0.0209790209790209,0.1468531468531468,0.1678321678321678,286.0,83.0,48.0,43.0,92.0,272.0,209.0,30.0,125.0,5.0,25.0,1763.05,0.017482517482517484,0.08741258741258741,ezi_magbegor|SEA
player_dominique_malonga,Dominique Malonga,SEA,C,dominique_malonga|SEA,74,164.6,20,42,14.286,,0.476,3.5,6.3,55.1,0.1,0.4,22.2,3.4,5.8,57.6,0.7,1.2,56.9,7.7,2025,42,600,-2.4,-7.0,18,7,48,8,24,2,86,4,30,92.0,131.0,39.0,91.0,10.0,23.0,,,4.0,18.0,,,,,0.7022900763358778,0.4285714285714285,0.4347826086956521,,0.2222222222222222,,,0.0,0.0,0.0,0.0,0.0,0.0,263.0,51.0,18.0,48.0,36.0,195.0,143.0,17.0,58.0,9.0,31.0,793.3166666666667,0.034220532319391636,0.11787072243346007,dominique_malonga|SEA
player_rayah_marshall,Rayah Marshall,CON,C-F,rayah_marshall|CON,71,152.5,22,15,6.0,,1.021,0.6,1.7,34.6,0.0,0.1,0.0,0.6,1.7,36.0,0.5,0.8,58.3,1.7,2025,15,90,1.2,15.0,4,2,8,0,7,0,9,4,2,5.0,11.0,2.0,11.0,2.0,3.0,,,0.0,1.0,,,,,0.4545454545454545,0.1818181818181818,0.6666666666666666,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,26.0,12.0,1.0,7.0,4.0,26.0,19.0,2.0,5.0,0.0,2.0,102.39999999999999,0.0,0.07692307692307693,rayah_marshall|CON
player_kate_martin,Kate Martin,GSV,G,kate_martin|GSV,72,155.65714285714287,25,42,16.357,,0.395,2.0,6.3,32.3,1.4,4.4,31.0,0.7,2.0,35.4,0.8,1.0,78.0,6.2,2025,42,687,-3.0,-7.9,14,10,24,2,15,2,96,3,19,13.0,29.0,12.0,37.0,4.0,16.0,10.0,33.0,47.0,151.0,57.0,184.0,86.0,266.0,0.4482758620689655,0.3243243243243243,0.25,0.303030303030303,0.3112582781456953,0.3097826086956521,0.3233082706766917,0.1090225563909774,0.1390977443609022,0.0601503759398496,0.1240601503759398,0.5676691729323309,0.6917293233082706,266.0,41.0,184.0,34.0,40.0,112.0,80.0,17.0,23.0,11.0,26.0,953.4499999999999,0.041353383458646614,0.09774436090225563,kate_martin|GSV
player_kayla_mcbride,Kayla McBride,MIN,G,kayla_mcbride|MIN,72,156.44000000000003,33,39,31.282,1.0,0.41,4.6,11.0,41.6,2.6,6.7,39.5,1.9,4.3,44.9,2.4,2.7,90.5,14.2,2025,39,1220,12.5,0.5,42,19,14,4,30,5,322,8,7,30.0,50.0,22.0,53.0,23.0,64.0,12.0,25.0,91.0,236.0,103.0,261.0,178.0,428.0,0.6,0.4150943396226415,0.359375,0.48,0.3855932203389831,0.3946360153256705,0.4158878504672897,0.116822429906542,0.1238317757009345,0.1495327102803738,0.058411214953271,0.5514018691588785,0.6098130841121495,440.0,108.0,273.0,68.0,137.0,92.0,142.0,49.0,10.0,13.0,53.0,1870.05,0.029545454545454545,0.12045454545454545,kayla_mcbride|MIN
player_megan_mcconnell,Megan McConnell,PHO,G,megan_mcconnell|PHO,71,151.1,24,1,13.0,,11.077,1.0,4.0,25.0,1.0,2.0,50.0,0.0,2.0,0.0,0.0,0.0,,3.0,2025,1,13,-86.6,-90.9,0,0,1,0,0,0,7,0,1,0.0,2.0,0.0,0.0,0.0,0.0,,,1.0,2.0,,,,,0.0,,,,0.5,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,megan_mcconnell|PHO
player_teaira_mccowan,Teaira McCowan,DAL,C,teaira_mccowan|DAL,76,173.18,29,17,12.882,,0.912,2.1,3.9,53.7,0.1,0.1,50.0,2.1,3.8,53.8,1.3,1.7,75.9,5.6,2025,17,219,-11.2,-3.4,2,3,8,10,16,1,26,5,9,31.0,50.0,3.0,11.0,1.0,4.0,,,1.0,2.0,,,,,0.62,0.2727272727272727,0.25,,0.5,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,teaira_mccowan|DAL
player_aari_mcdonald,Aari McDonald,IND,G,aari_mcdonald|IND,72,155.58,27,20,26.25,1.0,0.764,3.3,7.7,42.9,1.2,3.9,30.8,2.1,3.8,55.3,2.0,2.6,78.4,9.8,2025,20,525,3.1,-1.2,29,8,17,4,20,12,219,6,6,31.0,47.0,6.0,19.0,5.0,10.0,1.0,3.0,23.0,75.0,24.0,78.0,66.0,154.0,0.6595744680851063,0.3157894736842105,0.5,0.3333333333333333,0.3066666666666666,0.3076923076923077,0.4285714285714285,0.3051948051948052,0.1233766233766233,0.0649350649350649,0.0194805194805194,0.487012987012987,0.5064935064935064,154.0,51.0,78.0,46.0,94.0,47.0,108.0,25.0,9.0,7.0,27.0,732.5,0.045454545454545456,0.17532467532467533,aari_mcdonald|IND
player_emma_meesseman,Emma Meesseman,NYL,F,emma_meesseman|NYL,75,167.9,32,17,25.882,1.0,1.02,5.4,9.4,57.2,0.8,1.2,66.7,4.5,8.1,55.8,1.9,2.2,86.5,13.4,2025,17,440,3.5,-2.3,19,8,15,5,16,0,132,5,7,29.0,40.0,32.0,55.0,16.0,43.0,2.0,3.0,12.0,18.0,14.0,21.0,91.0,159.0,0.725,0.5818181818181818,0.3720930232558139,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5723270440251572,0.2515723270440251,0.3459119496855345,0.270440251572327,0.0188679245283018,0.1132075471698113,0.1320754716981132,159.0,37.0,21.0,36.0,54.0,87.0,73.0,21.0,20.0,2.0,6.0,643.3333333333334,0.012578616352201259,0.03773584905660377,emma_meesseman|NYL
player_jade_melbourne,Jade Melbourne,WAS,G,jade_melbourne|WAS,71,152.32222222222222,23,43,23.442,,0.273,2.1,5.2,40.0,0.6,2.2,27.4,1.5,3.0,49.2,1.1,1.7,67.1,5.9,2025,43,1008,-8.5,-7.9,47,15,37,3,32,20,279,7,12,38.0,74.0,23.0,45.0,3.0,11.0,7.0,19.0,19.0,74.0,26.0,93.0,90.0,223.0,0.5135135135135135,0.5111111111111111,0.2727272727272727,0.3684210526315789,0.2567567567567567,0.2795698924731182,0.4035874439461883,0.3318385650224215,0.2017937219730941,0.0493273542600896,0.085201793721973,0.3318385650224215,0.4170403587443946,225.0,73.0,95.0,72.0,124.0,80.0,184.0,26.0,20.0,10.0,20.0,1366.3666666666666,0.044444444444444446,0.08888888888888889,jade_melbourne|WAS
player_kelsey_mitchell,Kelsey Mitchell,IND,G,kelsey_mitchell|IND,71,153.06,30,44,31.386,1.0,0.506,7.2,15.7,45.6,2.5,6.4,39.4,4.6,9.3,49.9,3.4,4.3,78.4,20.2,2025,44,1381,5.1,5.4,45,11,29,7,69,13,343,17,25,124.0,208.0,36.0,80.0,44.0,121.0,10.0,21.0,101.0,261.0,111.0,282.0,315.0,691.0,0.5961538461538461,0.45,0.3636363636363636,0.4761904761904761,0.3869731800766283,0.3936170212765957,0.4558610709117221,0.301013024602026,0.1157742402315484,0.175108538350217,0.0303907380607814,0.3777134587554269,0.4081041968162084,704.0,191.0,289.0,78.0,152.0,79.0,261.0,41.0,32.0,31.0,103.0,2004.2833333333333,0.04403409090909091,0.14630681818181818,kelsey_mitchell|IND
player_aneesah_morrow,Aneesah Morrow,CON,F,aneesah_morrow|CON,76,173.4,23,41,18.902,1.0,0.437,2.7,7.3,37.5,0.4,1.8,24.0,2.3,5.5,42.0,1.8,2.3,75.8,7.7,2025,41,775,-9.5,6.2,19,18,45,2,47,4,45,9,28,59.0,116.0,21.0,65.0,14.0,43.0,0.0,5.0,18.0,70.0,18.0,75.0,112.0,299.0,0.5086206896551724,0.3230769230769231,0.3255813953488372,0.0,0.2571428571428571,0.24,0.3745819397993311,0.3879598662207358,0.217391304347826,0.1438127090301003,0.0167224080267558,0.2341137123745819,0.2508361204013378,299.0,95.0,75.0,45.0,21.0,282.0,163.0,32.0,46.0,4.0,18.0,1058.5,0.013377926421404682,0.06020066889632107,aneesah_morrow|CON
player_murjanatu_musa,Murjanatu Musa,PHO,C,murjanatu_musa|PHO,72,156.4,25,12,10.167,,1.15,1.3,2.9,45.7,0.1,0.2,50.0,1.3,2.8,45.5,0.6,0.9,63.6,3.3,2025,12,122,-20.3,-25.6,4,0,6,3,6,3,18,1,2,9.0,16.0,4.0,13.0,2.0,4.0,,,1.0,2.0,,,,,0.5625,0.3076923076923077,0.5,,0.5,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,murjanatu_musa|PHO
player_olivia_nelson_ododa,Olivia Nelson-Ododa,CON,C,olivia_nelson_ododa|CON,73,160.88000000000002,25,37,21.622,1.0,0.37,3.1,5.8,52.6,0.0,0.1,50.0,3.0,5.8,52.6,2.1,3.0,70.3,8.2,2025,37,800,-10.7,4.2,11,12,38,14,52,1,78,7,20,68.0,101.0,20.0,59.0,24.0,53.0,,,1.0,2.0,,,,,0.6732673267326733,0.3389830508474576,0.4528301886792453,,0.5,,,0.0,0.0,0.0,0.0,0.0,0.0,215.0,111.0,2.0,40.0,34.0,184.0,207.0,27.0,63.0,1.0,4.0,1090.95,0.004651162790697674,0.018604651162790697,olivia_nelson_ododa|CON
player_kia_nurse,Kia Nurse,CHI,G,kia_nurse|CHI,72,155.33333333333334,29,44,21.864,,0.319,2.3,6.6,35.4,1.4,4.1,33.5,1.0,2.5,38.5,1.1,1.4,79.0,7.2,2025,44,962,-15.5,-5.7,29,12,30,8,21,13,133,1,17,20.0,40.0,10.0,34.0,12.0,35.0,8.0,24.0,53.0,158.0,61.0,182.0,103.0,291.0,0.5,0.2941176470588235,0.3428571428571428,0.3333333333333333,0.3354430379746835,0.3351648351648351,0.3539518900343643,0.1374570446735395,0.1168384879725085,0.120274914089347,0.0824742268041237,0.5429553264604811,0.6254295532646048,291.0,62.0,182.0,55.0,55.0,103.0,158.0,14.0,19.0,5.0,45.0,1287.1,0.01718213058419244,0.15463917525773196,kia_nurse|CHI
player_aaliyah_nye,Aaliyah Nye,LVA,G-F,aaliyah_nye|LVA,71,152.1,23,44,15.25,,0.251,1.3,3.9,34.5,0.8,2.7,31.4,0.5,1.2,41.5,0.3,0.4,82.4,3.8,2025,44,671,-3.3,-11.4,15,7,31,3,6,3,55,1,10,9.0,20.0,11.0,23.0,2.0,10.0,11.0,30.0,26.0,88.0,37.0,118.0,59.0,171.0,0.45,0.4782608695652174,0.2,0.3666666666666666,0.2954545454545454,0.3135593220338983,0.3450292397660818,0.1169590643274853,0.1345029239766081,0.0584795321637426,0.175438596491228,0.5146198830409356,0.6900584795321637,171.0,17.0,118.0,27.0,24.0,66.0,79.0,13.0,19.0,5.0,18.0,912.25,0.029239766081871343,0.10526315789473684,aaliyah_nye|LVA
