game_id,event_id,event_type,role,raw_name,problem
53eeff78-96b1-4f61-9270-f1982ce345ae,6076e85d-3853-466c-bc77-5a5701a68e52,shootingfoul,fouler,Temi,name_not_found
53eeff78-96b1-4f61-9270-f1982ce345ae,fa074328-5440-4166-b629-e9dbc0ed0429,shootingfoul,fouler,Janelle,name_not_found
53eeff78-96b1-4f61-9270-f1982ce345ae,61539180-a6ea-4bab-af3e-7463cce36fe8,personalfoul,fouler,Brittney,name_not_found
53eeff78-96b1-4f61-9270-f1982ce345ae,b89a6256-b7fe-4e70-88ae-877e821033f2,personalfoul,fouler,Sonia,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,ebd00786-4679-404f-a30a-0cb12c96ca68,shootingfoul,fouler,Bridget,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,45a2ddfd-c86d-4aac-a70a-2b0d24b660f4,personalfoul,fouler,Rachel,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,1d75d8eb-c498-4635-b51e-dae05d7c321d,personalfoul,fouler,Ariel,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,2e5ee281-da95-4b92-85ce-bd349a88bd85,personalfoul,fouler,Alanna,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,97f48ac9-5251-4ade-beb9-136c1a77f81d,shootingfoul,fouler,Elizabeth,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,dc9a5e02-fb52-4269-8c9f-df642e83ddfc,shootingfoul,fouler,Napheesa,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,1349c444-e553-48ef-b36b-e6aa32d81b69,turnover,turnover_player,Lynx,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,6290eff5-12e1-4ec8-a14c-755d4ac05f88,personalfoul,fouler,Diamond,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,2e21c729-1bed-4283-80ae-c5576ab7f9ef,shootingfoul,fouler,Rachel,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,dbb628f1-a5f8-4055-a350-19cae5336565,offensivefoul,fouler,Napheesa,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,20f72f9f-cc48-41b8-a988-1f64654b2a3f,technicalfoulnonunsportsmanlike,fouler,Sky,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,2b757933-f87c-413e-ba22-191a8415aca6,personalfoul,fouler,Michaela,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,b9c9bc50-3f71-4c72-aac1-c92808591ad3,shootingfoul,fouler,Angel,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,e75fb07b-7ecb-443b-a6a8-3deb1298c5ca,shootingfoul,fouler,Bridget,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,adf2ee32-92d5-4865-90c5-63e36945fe2c,offensivefoul,fouler,Angel,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,357cee25-c85f-40e6-936b-61eecbc288d2,turnover,turnover_player,Sky,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,07aa04bc-981e-4455-bba4-70f856d9dc48,shootingfoul,fouler,Michaela,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,17a09f26-a6fd-43dc-b8d5-d3686a135028,shootingfoul,fouler,Alanna,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,eda433ea-97f3-4236-8e35-9e13cc8c4187,personalfoul,fouler,Kamilla,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,da967dc9-3c7d-42ba-9cc9-ef0e8b515175,personalfoul,fouler,Michaela,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,4acad2ca-2b61-4464-afc2-07f716657058,shootingfoul,fouler,Maria,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,4677aa15-b3b3-4505-9f86-f345c91eb4a2,personalfoul,fouler,Rebecca,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,aad4925b-3887-46e2-bacc-92bdea4db74e,personalfoul,fouler,Rebecca,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,bd25ac7a-5507-46f9-88fa-fb728ebf0740,shootingfoul,fouler,Alanna,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,0d4775dc-0c94-4cd7-af06-2b18be1ae457,shootingfoul,fouler,Alanna,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,8bb554ef-a34e-405c-ae24-ae851a9ac1a2,personalfoul,fouler,Natisha,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,0f490371-42d1-4949-9d2e-11c1d7899b32,offensivefoul,fouler,Rachel,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,19c4c627-de26-483c-a3fc-2b8f735bdee4,personalfoul,fouler,Rebecca,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,e4936155-5209-4c57-911e-0c12443c6010,shootingfoul,fouler,Kamilla,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,94ef1025-3720-4d99-ad9a-c1d05aed9cf5,personalfoul,fouler,Angel,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,e6629242-d304-4fd6-82f0-a4ccdbefdecc,shootingfoul,fouler,Natisha,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,e7b2b1e3-79d8-45b6-99d6-7b8c97dc49c5,offensivefoul,fouler,Jessica,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,ab765d2d-aeee-4caa-80ed-268b9dd0af5c,shootingfoul,fouler,Kamilla,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,143e377c-3ca6-46d4-b419-0da7a79f6aeb,shootingfoul,fouler,Hailey,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,aafc302b-5a48-4daa-acc5-f753b447fe98,turnover,turnover_player,Lynx,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,c546818a-b044-4784-ab3b-9738c8eae0eb,shootingfoul,fouler,Jessica,name_not_found
541ceca0-1e17-4022-9583-6389fd9a0b97,3bc7bb51-630c-4cd2-9f97-ad27bead3359,twopointmade,shooter,Anastasiia Olairi Kosu,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,98e91b5e-0eda-442d-b972-d7022f4cd5c1,personalfoul,fouler,Monique,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,6b9f7657-6ef4-477c-b506-372bdf1ade3d,personalfoul,fouler,Temi,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,9bfb946e-7cf7-4976-9a6a-0cb884b88272,personalfoul,fouler,Satou,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,5ee024a4-77f8-4cb2-9990-d195f55c99f9,shootingfoul,fouler,Sami,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,deea1baa-6cad-42c1-8b26-f12540bf0eb7,shootingfoul,fouler,Laeticia,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,b3d8fa90-16e4-44f7-9087-e4a312f022f9,offensivefoul,fouler,Alyssa,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,4b012a5d-e93d-4920-841d-43ca869c207a,personalfoul,fouler,Sami,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,97c7b5ee-7776-4447-b35f-8965e083ffe3,personalfoul,fouler,Kaila,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,b7feadf3-934f-46b7-9acc-62110cae8ae3,personalfoul,fouler,Kahleah,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,2d88857c-73a0-45fa-994e-7b52e6f7d7dc,personalfoul,fouler,Kaila,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,8a22cb22-fb37-4b72-bea9-06b52e6f057b,shootingfoul,fouler,Tiffany,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,ca27e147-6440-46fb-b8db-e81d876d0545,personalfoul,fouler,Kaila,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,41383a5e-c045-4f9e-aaff-58741c2f6c41,turnover,turnover_player,Valkyries,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,feb63894-b088-45bd-a2fd-849fb3db146e,personalfoul,fouler,Tiffany,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,f5d26140-6937-4006-a95f-8ab434f430b1,personalfoul,fouler,Monique,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,678dc9f7-7a48-4c1d-ab34-a9e944b3e0d7,shootingfoul,fouler,Lexi,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,e3ea2b1b-7406-46e3-b39b-83af111b0f4a,shootingfoul,fouler,Tiffany,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,aeaa9f09-4900-48a1-b681-75697bc8ec46,technicalfoul,fouler,Tiffany,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,780488f9-c58f-4312-b061-8912b9d92e51,turnover,turnover_player,Valkyries,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,ce73e049-3c96-4ad5-9332-3a3494a3a9ba,shootingfoul,fouler,Natasha,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,05d87b16-bad3-41ad-9b68-2c555b779e14,shootingfoul,fouler,Monique,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,bb9f9a03-68ff-425b-a9e6-7fd0c0f8ef85,personalfoul,fouler,Tiffany,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,fbbe1bd3-5717-4b43-83de-9ac05e5a0b24,shootingfoul,fouler,Iliana,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,5989d0d7-ac85-4ad8-b8d8-c23205e2fc2c,personalfoul,fouler,Carla,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,33cd74df-65c9-462f-91a9-6bfae19aadf0,shootingfoul,fouler,Kahleah,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,57b77d62-7404-439a-a3a6-78b8c2d510e7,shootingfoul,fouler,DeWanna,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,ff94c3d4-da79-43a1-bb11-efe510d33c2b,shootingfoul,fouler,Sami,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,79ea3fde-ed02-407d-83db-9473e7a39df4,shootingfoul,fouler,DeWanna,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,8f4b3969-3a3c-4373-8bb3-8446050635b8,shootingfoul,fouler,Iliana,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,6e0482b5-e5c3-42c8-8fed-1802cbf12b6e,offensivefoul,fouler,Satou,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,60695ebd-3ef1-44ed-b54e-2f50f081b978,shootingfoul,fouler,Iliana,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,067f9017-05af-40d7-8f08-967fbf18dd2f,personalfoul,fouler,Kahleah,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,89002d92-0194-4ca0-9b2a-7d3dca24bc81,turnover,turnover_player,Valkyries,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,9944f67c-ca28-4e35-8968-a70ee62fb45b,personalfoul,fouler,Kate,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,e85b1b3c-151f-4f4e-ae8a-47a837ad4d06,technicalfoul,fouler,Kahleah,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,45d5c78d-68f3-42c6-90c6-dd4602092346,personalfoul,fouler,Satou,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,3265acf1-1b76-40fd-9d00-29792376affd,personalfoul,fouler,Monique,name_not_found
545784f9-c706-42ad-9145-9424c6f683b3,cd29ecd9-58cd-4f0a-9b82-217e03c0f101,shootingfoul,fouler,Satou,name_not_found
548df81e-2319-4153-a4df-bf65932d74be,6859028e-7832-431f-b456-29eba4e086f2,shootingfoul,fouler,Bridget,name_not_found
548df81e-2319-4153-a4df-bf65932d74be,a08db2ca-44f6-48e5-8f60-f92f37cb4473,shootingfoul,fouler,Courtney,name_not_found
548df81e-2319-4153-a4df-bf65932d74be,3de8d891-c885-40f3-83dc-ca02e1e7600f,personalfoul,fouler,Jessica,name_not_found
548df81e-2319-4153-a4df-bf65932d74be,2cec7117-21c4-4f38-84ce-f3beded803b4,personalfoul,fouler,Naz,name_not_found
548df81e-2319-4153-a4df-bf65932d74be,d359688e-032a-4ab9-b749-4edeb3421c93,personalfoul,fouler,Jessica,name_not_found
548df81e-2319-4153-a4df-bf65932d74be,ce339db9-efe8-482c-b375-ef0eb341b79f,shootingfoul,fouler,Maya,name_not_found
548df81e-2319-4153-a4df-bf65932d74be,02563e62-2663-48a6-8349-302935dd7e21,offensivefoul,fouler,Maria,name_not_found
548df81e-2319-4153-a4df-bf65932d74be,09ab56d9-a671-47d3-bdd2-bf77f5bd5d36,shootingfoul,fouler,Nia,name_not_found
548df81e-2319-4153-a4df-bf65932d74be,aa56440f-5e90-4415-be2c-7215f77be5fb,personalfoul,fouler,Nia,name_not_found
548df81e-2319-4153-a4df-bf65932d74be,425ba707-38a7-4acf-99f2-79280a6631de,offensivefoul,fouler,Brionna,name_not_found
548df81e-2319-4153-a4df-bf65932d74be,d6d19f69-9d77-4979-9f65-04fef48ea3b5,personalfoul,fouler,Allisha,name_not_found
548df81e-2319-4153-a4df-bf65932d74be,05bc95f0-3673-4b1e-b519-348af297b654,shootingfoul,fouler,Courtney,name_not_found
548df81e-2319-4153-a4df-bf65932d74be,dd013fb8-409a-4c49-9f35-8ec0ae4752e6,shootingfoul,fouler,Alanna,name_not_found
548df81e-2319-4153-a4df-bf65932d74be,e52a59ca-a67e-41e3-893a-bcd40081f713,personalfoul,fouler,Napheesa,name_not_found
548df81e-2319-4153-a4df-bf65932d74be,77ac2cc2-a147-432f-a5d5-fa319eec5010,personalfoul,fouler,Bridget,name_not_found
548df81e-2319-4153-a4df-bf65932d74be,2291954c-f3f1-4ff8-b18a-080188f88049,personalfoul,fouler,Brionna,name_not_found
548df81e-2319-4153-a4df-bf65932d74be,0ba89aa0-6e58-4eb8-9713-679b64ded6c4,personalfoul,fouler,Diamond,name_not_found
548df81e-2319-4153-a4df-bf65932d74be,0f8e59cc-b01e-4a7e-bfb6-1464b16571fe,personalfoul,fouler,Alanna,name_not_found
548df81e-2319-4153-a4df-bf65932d74be,a44d0e43-2823-4e3e-adcd-de53411f7e12,personalfoul,fouler,Te-Hina,name_not_found
548df81e-2319-4153-a4df-bf65932d74be,e61f97cd-3073-42c8-afe3-a7246f464597,personalfoul,fouler,Diamond,name_not_found
548df81e-2319-4153-a4df-bf65932d74be,48c23678-b432-441a-86d1-4198cfc33d3a,turnover,turnover_player,Dream,name_not_found
548df81e-2319-4153-a4df-bf65932d74be,c982db07-910e-432c-9a97-5582f104478c,shootingfoul,fouler,Jordin,name_not_found
548df81e-2319-4153-a4df-bf65932d74be,9cf0c606-36d0-4176-a8eb-78c8cc4bc3c3,personalfoul,fouler,Napheesa,name_not_found
548df81e-2319-4153-a4df-bf65932d74be,379b82d3-1f51-4a88-a864-e48b21bb2e65,shootingfoul,fouler,Alanna,name_not_found
548df81e-2319-4153-a4df-bf65932d74be,30363ec2-6a98-4d2b-933f-5e095dc7906a,personalfoul,fouler,Allisha,name_not_found
548df81e-2319-4153-a4df-bf65932d74be,f8042dfe-110d-45b2-81fc-b4eb94efda6b,shootingfoul,fouler,Brittney,name_not_found
548df81e-2319-4153-a4df-bf65932d74be,3ed7150d-0294-4447-a16b-f9a3e8c93fd0,shootingfoul,fouler,Natisha,name_not_found
548df81e-2319-4153-a4df-bf65932d74be,c1e865ec-db96-4c4e-be12-c68680660519,personalfoul,fouler,Naz,name_not_found
548df81e-2319-4153-a4df-bf65932d74be,cc6f0b72-94f1-4dae-bd2e-b17d936b9e09,personalfoul,fouler,Jessica,name_not_found
548df81e-2319-4153-a4df-bf65932d74be,369fbc3b-63fd-49ca-a26b-967507985b6b,turnover,turnover_player,Dream,name_not_found
548df81e-2319-4153-a4df-bf65932d74be,ce74a3d9-ad13-4ea4-adae-9326bf94cbce,shootingfoul,fouler,Allisha,name_not_found
548df81e-2319-4153-a4df-bf65932d74be,759056f2-4cf2-4997-8c4d-4603d93f2140,personalfoul,fouler,Napheesa,name_not_found
548df81e-2319-4153-a4df-bf65932d74be,a58ec76a-57ae-47f6-927f-da1032aa0fd3,personalfoul,fouler,Bridget,name_not_found
548df81e-2319-4153-a4df-bf65932d74be,cdbef630-aa0b-4802-9d00-c939029420cf,personalfoul,fouler,Natisha,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,61e0c320-0f43-403a-86dc-d5f8c1ecf665,offensivefoul,fouler,Haley,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,6b4a11e1-f1c5-401a-a7be-487c3b9cf5a9,personalfoul,fouler,Luisa,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,7e998ab4-9a00-4094-aa7f-8681487c4226,offensivefoul,fouler,Haley,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,eea7b33f-7b7d-4199-b751-c85f7a26bec9,personalfoul,fouler,Kiki,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,827e8c7d-bc23-4b9b-84c8-7eb2430a07e9,personalfoul,fouler,Arike,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,a471ac74-1236-4bd7-aca5-1a6b51838114,personalfoul,fouler,Stefanie,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,490b5bf0-d9be-4632-98cc-10f6fdee9789,shootingfoul,fouler,Lucy,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,b9971eef-296b-443b-a712-ff6dfed1dba2,personalfoul,fouler,Emily,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,d9699774-2f13-4394-b295-79fb36d85277,offensivefoul,fouler,Emily,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,523005e8-04ca-47ab-9ce4-6644fcf53172,personalfoul,fouler,Sug,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,abe3d406-ceaf-4b4d-af57-21e297c806fb,shootingfoul,fouler,Sonia,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,3a80914e-a8d2-49b1-96aa-b44cd31ad3ae,personalfoul,fouler,Alysha,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,b229b9fb-2103-437b-b5ec-911e3b5d010e,personalfoul,fouler,Grace,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,eca98caf-3b0f-404a-989a-2520d13ddd14,personalfoul,fouler,JJ,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,709b6ce2-0da7-45ac-984e-76dbfea454d7,personalfoul,fouler,Myisha,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,c8f474c5-925e-4cfb-8c43-a7b65773f61a,shootingfoul,fouler,Sug,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,b6230a22-98e2-407f-8af8-1fcdfca83d77,shootingfoul,fouler,Jacy,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,cf384a46-74c4-4bad-9449-ab3b8927600e,personalfoul,fouler,Maddy,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,2cccaca8-6972-4489-8b59-850165f2f5b9,personalfoul,fouler,Kiki,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,401b97c5-7dd8-491b-9bf0-b841c38e043a,personalfoul,fouler,Paige,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,2ca72a03-8389-4633-979b-6474b89c3717,shootingfoul,fouler,Maddy,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,b6195dc1-5c12-496b-8dd3-d19404744e2b,personalfoul,fouler,Sonia,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,d0e86185-8be1-4b0c-bae4-8f97707b110b,shootingfoul,fouler,Kiki,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,b324cf29-3a45-4c20-89ac-9dfe3aa0ea00,shootingfoul,fouler,Haley,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,d1c37a6a-a65a-40cc-9e5d-c5abb6818c3f,personalfoul,fouler,Jade,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,289b2041-690d-43ce-9eb1-5996c5933baf,turnover,turnover_player,Wings,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,87abde7e-2e6d-4708-a6e9-f195ba7f19fe,personalfoul,fouler,Sug,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,ac2cf08e-7602-4121-9eb6-441ec512e6ae,shootingfoul,fouler,Stefanie,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,f8add363-37c5-4c2a-a6d0-a82f5f61fd10,shootingfoul,fouler,Paige,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,004472ad-4146-44cb-a28f-5a0a1f3e6fe7,shootingfoul,fouler,Alysha,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,cefbccd7-1398-4b0a-a671-f174ad2f09ac,shootingfoul,fouler,Paige,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,cf68e359-7111-43e4-9723-6b7cdbf4021d,personalfoul,fouler,Jade,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,49218396-54cc-4733-88cf-530d57db9b28,shootingfoul,fouler,Grace,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,a9b5c4b3-6d02-469b-9a13-7bc044a300f1,shootingfoul,fouler,Maddy,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,dc7a3e34-6a59-46b4-9302-c20f296be862,offensivefoul,fouler,Arike,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,657df09e-aec9-4852-b6dd-8a6ef442f41f,shootingfoul,fouler,Paige,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,f23ed5d3-4660-4763-a347-a786cc908f58,personalfoul,fouler,Stefanie,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,434e7424-a06b-428d-8669-cbfb00430d5c,shootingfoul,fouler,Luisa,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,8456edaa-550f-4340-8677-d8c778598e8c,personalfoul,fouler,Jacy,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,90f2ef55-a0f2-453b-9b3e-253481e61e73,offensivefoul,fouler,Luisa,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,57a61632-e175-4cd6-b29e-eaa3c7fdfe5c,shootingfoul,fouler,Arike,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,1454e4df-a510-4c22-9d21-6577b41b76ef,personalfoul,fouler,Kiki,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,c916378f-86a8-4c7d-a62d-51568fd9accf,offensivefoul,fouler,Alysha,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,761da3c9-f689-4cf5-98e0-8742cda5e5aa,shootingfoul,fouler,Haley,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,42678d35-93f8-44a5-92f7-dc4e3fc59095,shootingfoul,fouler,Jade,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,ca9c3e25-f8a7-43c5-96e1-18b0d4ca1d0b,personalfoul,fouler,Sug,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,4c7ae122-bba9-4bbe-840a-d71efb3c7197,shootingfoul,fouler,Myisha,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,ed385f0e-0c62-4e3e-b2c0-857adc98dfe8,shootingfoul,fouler,Sug,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,29065ae1-c767-431e-b3bb-6ae5a9355574,personalfoul,fouler,Sonia,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,3c55e268-0c95-4a11-aaa4-15f91f0626f1,personalfoul,fouler,Arike,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,2f6f93ab-3cf6-49f9-98a9-90b1086a0d72,personalfoul,fouler,Sug,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,20eb7f99-622d-4040-953a-4f0aadac8dd6,shootingfoul,fouler,Arike,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,33dcbf24-757c-4c8b-bb9d-9dc9b932faf1,personalfoul,fouler,JJ,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,3071ae79-05c2-41c8-895a-b8930241175a,shootingfoul,fouler,Jade,name_not_found
56ef45bc-fa3c-47bb-926c-8b9f8433bdb6,7a50b179-948e-493c-afa5-61d030240597,personalfoul,fouler,JJ,name_not_found
57909126-867a-49a0-bc68-8c65ff35b9dd,3bb71b2e-744a-416c-a40f-a53bc1294527,personalfoul,fouler,Monique,name_not_found
57909126-867a-49a0-bc68-8c65ff35b9dd,b61d8980-e5ee-4884-9a97-783438fb8e31,personalfoul,fouler,Carla,name_not_found
57909126-867a-49a0-bc68-8c65ff35b9dd,747f1724-9525-4f2d-9501-b23de795bdea,personalfoul,fouler,Kayla,name_not_found
57909126-867a-49a0-bc68-8c65ff35b9dd,20e46b5d-179b-4eae-b520-b94b15bad107,personalfoul,fouler,Kelsey,name_not_found
57909126-867a-49a0-bc68-8c65ff35b9dd,281e8c7c-bbc5-46b5-ac39-57d2da061c0a,personalfoul,fouler,Kayla,name_not_found
57909126-867a-49a0-bc68-8c65ff35b9dd,1487aea7-1c55-4f41-827a-3e801324dee7,shootingfoul,fouler,Laeticia,name_not_found
57909126-867a-49a0-bc68-8c65ff35b9dd,50094019-b469-4d55-a544-d01ff544ccb0,personalfoul,fouler,Sydney,name_not_found
57909126-867a-49a0-bc68-8c65ff35b9dd,af7b6e3e-91ee-4702-a20c-0f48b73edfed,shootingfoul,fouler,Kate,name_not_found
57909126-867a-49a0-bc68-8c65ff35b9dd,9924e980-7297-4df5-8960-f0fbca1bb3cd,personalfoul,fouler,Lexie,name_not_found
57909126-867a-49a0-bc68-8c65ff35b9dd,7e81a8f6-ca35-4843-823c-ea243739381c,personalfoul,fouler,Damiris,name_not_found
57909126-867a-49a0-bc68-8c65ff35b9dd,fdf7920a-1bc5-4043-927f-8747684b9c52,shootingfoul,fouler,Damiris,name_not_found
57909126-867a-49a0-bc68-8c65ff35b9dd,b54616fc-f5ef-4fdb-9a7b-e1b136a712e3,personalfoul,fouler,Chloe,name_not_found
57909126-867a-49a0-bc68-8c65ff35b9dd,c364998b-c6a6-4769-8556-e15027bb2d29,personalfoul,fouler,Kayla,name_not_found
57909126-867a-49a0-bc68-8c65ff35b9dd,a048fb35-6bdb-406f-a7c6-70ad0fab61b5,shootingfoul,fouler,Stephanie,name_not_found
57909126-867a-49a0-bc68-8c65ff35b9dd,afdff827-cc38-4980-b709-814449a6adbf,shootingfoul,fouler,Aliyah,name_not_found
57909126-867a-49a0-bc68-8c65ff35b9dd,d9160573-880a-4c48-988a-e28eda4d6a8c,shootingfoul,fouler,Caitlin,name_not_found
57909126-867a-49a0-bc68-8c65ff35b9dd,f4055336-3950-4375-91c1-19dfc525bc47,personalfoul,fouler,Kelsey,name_not_found
57909126-867a-49a0-bc68-8c65ff35b9dd,c2e2a86c-2ed8-49a8-bbbd-cde8a705998f,shootingfoul,fouler,Monique,name_not_found
57909126-867a-49a0-bc68-8c65ff35b9dd,168d595f-5994-4ea7-8145-2d6460afa1c3,personalfoul,fouler,Kayla,name_not_found
