season_year,player_id,fga,fgm,avg_dist,sd_dist,avg_hx,avg_hy,att_ab3,att_corner3,att_mid,att_paint,att_rim,made_ab3,made_corner3,made_mid,made_paint,made_rim,fg_rim,share_rim,fg_paint,share_paint,fg_mid,share_mid,fg_corner3,share_corner3,fg_ab3,share_ab3,att_left,att_right,left_share
2025,player_liatu_king,23,13,484.36465566077726,91.32067573620657,-224.69565217391303,220.0,1,22,0,0,0,0,13,0,0,0,,0.0,,0.0,,0.0,0.5909090909090909,0.9565217391304348,0.0,0.043478260869565216,17,6,0.7391304347826086
2025,player_lindsay_allen,63,26,462.456802278302,105.394151125532,-68.28571428571429,219.04761904761904,8,55,0,0,0,1,25,0,0,0,,0.0,,0.0,,0.0,0.45454545454545453,0.873015873015873,0.125,0.12698412698412698,36,27,0.5714285714285714
2025,player_lucy_olsen,153,66,416.0830752794181,100.323384785789,9.013071895424837,154.90196078431373,17,135,1,0,0,6,60,0,0,0,,0.0,,0.0,0.0,0.006535947712418301,0.4444444444444444,0.8823529411764706,0.35294117647058826,0.1111111111111111,75,78,0.49019607843137253
2025,player_luisa_geiselsoder,173,76,407.48040361509516,105.95292054137549,-13.566473988439306,175.35838150289018,40,131,2,0,0,15,59,2,0,0,,0.0,,0.0,1.0,0.011560693641618497,0.45038167938931295,0.7572254335260116,0.375,0.23121387283236994,92,81,0.5317919075144508
2025,player_mackenzie_holmes,7,5,526.0934393186712,52.371830438638675,203.71428571428572,233.57142857142858,0,7,0,0,0,0,5,0,0,0,,0.0,,0.0,,0.0,0.7142857142857143,1.0,,0.0,2,5,0.2857142857142857
2025,player_maddy_siegrist,254,132,462.0855364096329,97.24619521540025,17.496062992125985,201.36614173228347,22,230,2,0,0,9,123,0,0,0,,0.0,,0.0,0.0,0.007874015748031496,0.5347826086956522,0.905511811023622,0.4090909090909091,0.08661417322834646,124,130,0.4881889763779528
2025,player_maddy_westbeld,100,38,431.2571900677438,94.33973645081906,-5.88,190.37,19,81,0,0,0,6,32,0,0,0,,0.0,,0.0,,0.0,0.3950617283950617,0.81,0.3157894736842105,0.19,51,49,0.51
2025,player_madison_scott,9,5,480.0584182218324,72.99163980310529,357.22222222222223,209.33333333333334,0,9,0,0,0,0,5,0,0,0,,0.0,,0.0,,0.0,0.5555555555555556,1.0,,0.0,1,8,0.1111111111111111
2025,player_makayla_timpson,49,32,543.9769071098162,32.19054662949708,-81.26530612244898,272.81632653061223,0,49,0,0,0,0,32,0,0,0,,0.0,,0.0,,0.0,0.6530612244897959,1.0,,0.0,29,20,0.5918367346938775
2025,player_mamignan_tour,39,14,439.51432368969427,105.22234748529763,3.5128205128205128,159.53846153846155,8,31,0,0,0,3,11,0,0,0,,0.0,,0.0,,0.0,0.3548387096774194,0.7948717948717948,0.375,0.20512820512820512,19,20,0.48717948717948717
2025,player_mari_me_badiane,3,0,529.6423223762803,56.37389042624838,166.33333333333334,202.0,0,3,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,0.0,1.0,,0.0,1,2,0.3333333333333333
2025,player_maria_kliundikova,124,64,492.32914482697026,93.48521169469643,-8.209677419354838,234.2983870967742,11,113,0,0,0,4,60,0,0,0,,0.0,,0.0,,0.0,0.5309734513274337,0.9112903225806451,0.36363636363636365,0.08870967741935484,64,60,0.5161290322580645
2025,player_marina_mabrey,465,179,395.54130306827983,108.13449548376272,29.208602150537633,191.64086021505378,129,326,10,0,0,29,148,2,0,0,,0.0,,0.0,0.2,0.021505376344086023,0.4539877300613497,0.7010752688172043,0.2248062015503876,0.27741935483870966,216,249,0.4645161290322581
2025,player_marine_johannes,245,100,376.7079055476003,101.46207207451017,-1.4326530612244899,142.46938775510205,60,181,2,2,0,21,79,0,0,0,,0.0,0.0,0.00816326530612245,0.0,0.00816326530612245,0.43646408839779005,0.7387755102040816,0.35,0.24489795918367346,124,121,0.5061224489795918
2025,player_marquesha_davis,8,2,444.93479693967396,96.65565668023252,35.0,168.0,0,8,0,0,0,0,2,0,0,0,,0.0,,0.0,,0.0,0.25,1.0,,0.0,4,4,0.5
2025,player_maya_caldwell,191,83,435.6486440932324,103.64789712361627,44.083769633507856,160.21465968586386,24,167,0,0,0,9,74,0,0,0,,0.0,,0.0,,0.0,0.4431137724550898,0.8743455497382199,0.375,0.1256544502617801,87,104,0.45549738219895286
2025,player_megan_gustafson,57,20,418.67374096712143,104.3644046463053,-51.07017543859649,147.3684210526316,14,43,0,0,0,4,16,0,0,0,,0.0,,0.0,,0.0,0.37209302325581395,0.7543859649122807,0.2857142857142857,0.24561403508771928,33,24,0.5789473684210527
2025,player_megan_mcconnell,3,1,408.14485593817375,129.91214283819326,-52.333333333333336,147.33333333333334,0,3,0,0,0,0,1,0,0,0,,0.0,,0.0,,0.0,0.3333333333333333,1.0,,0.0,2,1,0.6666666666666666
2025,player_mercedes_russell,24,12,516.5877917205829,49.29735978733219,-9.041666666666666,278.2083333333333,0,24,0,0,0,0,12,0,0,0,,0.0,,0.0,,0.0,0.5,1.0,,0.0,12,12,0.5
2025,player_michaela_onyenwere,189,89,475.4669589135534,94.73960155995627,-11.703703703703704,209.91534391534393,23,166,0,0,0,8,81,0,0,0,,0.0,,0.0,,0.0,0.4879518072289157,0.8783068783068783,0.34782608695652173,0.12169312169312169,101,88,0.5343915343915344
2025,player_monique_akoa_makani,258,114,424.9625237223377,99.74522379830928,18.34108527131783,168.30620155038758,32,226,0,0,0,13,101,0,0,0,,0.0,,0.0,,0.0,0.4469026548672566,0.875968992248062,0.40625,0.12403100775193798,121,137,0.4689922480620155
2025,player_monique_billings,141,72,492.41889734016365,76.81553811678248,-20.5177304964539,221.18439716312056,12,129,0,0,0,3,69,0,0,0,,0.0,,0.0,,0.0,0.5348837209302325,0.9148936170212766,0.25,0.0851063829787234,74,67,0.524822695035461
2025,player_moriah_jefferson,8,3,429.11547826042886,66.91385777740909,-41.0,145.375,0,8,0,0,0,0,3,0,0,0,,0.0,,0.0,,0.0,0.375,1.0,,0.0,4,4,0.5
2025,player_murjanatu_musa,33,16,501.54853078712074,69.09037373122688,139.33333333333334,243.45454545454547,0,33,0,0,0,0,16,0,0,0,,0.0,,0.0,,0.0,0.48484848484848486,1.0,,0.0,11,22,0.3333333333333333
2025,player_myisha_hines_allen,233,112,473.58150855581385,106.26672804790888,3.609442060085837,235.23175965665237,34,198,0,1,0,9,103,0,0,0,,0.0,0.0,0.004291845493562232,,0.0,0.5202020202020202,0.8497854077253219,0.2647058823529412,0.1459227467811159,114,119,0.4892703862660944
2025,player_nalyssa_smith,244,134,501.19994466877694,77.3905751649427,11.639344262295081,232.54098360655738,11,233,0,0,0,3,131,0,0,0,,0.0,,0.0,,0.0,0.5622317596566524,0.9549180327868853,0.2727272727272727,0.045081967213114756,122,122,0.5
2025,player_napheesa_collier,509,288,465.4709336452613,96.2410672313275,11.532416502946955,221.81139489194499,60,445,4,0,0,27,258,3,0,0,,0.0,,0.0,0.75,0.007858546168958742,0.5797752808988764,0.8742632612966601,0.45,0.11787819253438114,254,255,0.49901768172888017
2025,player_natasha_cloud,341,151,430.72613937962564,110.85809110534399,-13.686217008797653,202.4574780058651,68,272,1,0,0,23,128,0,0,0,,0.0,,0.0,0.0,0.002932551319648094,0.47058823529411764,0.7976539589442815,0.3382352941176471,0.19941348973607037,175,166,0.5131964809384164
2025,player_natasha_howard,343,200,519.2698493605831,74.77943153009625,31.47521865889213,254.64431486880466,8,333,0,2,0,2,197,0,1,0,,0.0,0.5,0.0058309037900874635,,0.0,0.5915915915915916,0.9708454810495627,0.25,0.023323615160349854,160,183,0.46647230320699706
2025,player_natasha_mack,117,71,530.1998753435383,47.085833740323935,46.65811965811966,253.9059829059829,1,116,0,0,0,0,71,0,0,0,,0.0,,0.0,,0.0,0.6120689655172413,0.9914529914529915,0.0,0.008547008547008548,53,64,0.452991452991453
2025,player_natisha_hiedeman,291,151,445.7209571316096,115.55395898470685,38.60137457044674,199.33333333333334,39,246,4,1,1,19,131,1,0,0,0.0,0.003436426116838488,0.0,0.003436426116838488,0.25,0.013745704467353952,0.532520325203252,0.845360824742268,0.48717948717948717,0.13402061855670103,136,155,0.46735395189003437
2025,player_naz_hillmon,286,139,438.8616868686241,116.32296333106306,28.874125874125873,197.58041958041957,76,210,0,0,0,22,117,0,0,0,,0.0,,0.0,,0.0,0.5571428571428572,0.7342657342657343,0.2894736842105263,0.26573426573426573,131,155,0.458041958041958
2025,player_nia_coffey,132,55,429.366813297455,113.82021555107058,-97.1590909090909,176.03787878787878,23,109,0,0,0,3,52,0,0,0,,0.0,,0.0,,0.0,0.47706422018348627,0.8257575757575758,0.13043478260869565,0.17424242424242425,85,47,0.6439393939393939
2025,player_nneka_ogwumike,594,327,450.7616094770887,97.51308144565526,-19.05723905723906,213.6094276094276,98,496,0,0,0,35,292,0,0,0,,0.0,,0.0,,0.0,0.5887096774193549,0.835016835016835,0.35714285714285715,0.16498316498316498,315,279,0.5303030303030303
2025,player_nyara_sabally,66,37,528.9429617838725,57.09366795472932,73.54545454545455,255.37878787878788,4,62,0,0,0,1,36,0,0,0,,0.0,,0.0,,0.0,0.5806451612903226,0.9393939393939394,0.25,0.06060606060606061,29,37,0.4393939393939394
2025,player_odyssey_sims,198,89,460.44961498319407,95.78707107955657,-0.06565656565656566,211.02020202020202,20,177,1,0,0,7,81,1,0,0,,0.0,,0.0,1.0,0.005050505050505051,0.4576271186440678,0.8939393939393939,0.35,0.10101010101010101,98,100,0.494949494949495
2025,player_olivia_nelson_ododa,195,113,507.0167347924626,73.40520834901787,2.8205128205128207,250.92820512820512,3,192,0,0,0,2,111,0,0,0,,0.0,,0.0,,0.0,0.578125,0.9846153846153847,0.6666666666666666,0.015384615384615385,97,98,0.49743589743589745
2025,player_paige_bueckers,528,261,426.7413766583919,93.90193370976097,10.524621212121213,206.49810606060606,66,450,12,0,0,23,233,5,0,0,,0.0,,0.0,0.4166666666666667,0.022727272727272728,0.5177777777777778,0.8522727272727273,0.3484848484848485,0.125,265,263,0.5018939393939394
2025,player_rachel_banham,327,129,361.5900266836072,94.24812899745918,1.039755351681957,166.99694189602445,115,206,5,1,0,38,91,0,0,0,,0.0,0.0,0.0030581039755351682,0.0,0.01529051987767584,0.441747572815534,0.6299694189602446,0.33043478260869563,0.3516819571865443,165,162,0.5045871559633027
2025,player_rae_burrell,162,77,464.64597384049495,107.54687774656371,-52.74691358024691,193.96913580246914,10,151,1,0,0,4,73,0,0,0,,0.0,,0.0,0.0,0.006172839506172839,0.48344370860927155,0.9320987654320988,0.4,0.06172839506172839,91,71,0.5617283950617284
2025,player_rayah_marshall,24,9,509.56109365670727,74.31010345991365,-163.83333333333334,259.1666666666667,1,23,0,0,0,0,9,0,0,0,,0.0,,0.0,,0.0,0.391304347826087,0.9583333333333334,0.0,0.041666666666666664,16,8,0.6666666666666666
2025,player_rebecca_allen,234,82,408.51124928948786,98.09730331290228,-23.73931623931624,150.15384615384616,28,205,1,0,0,10,72,0,0,0,,0.0,,0.0,0.0,0.004273504273504274,0.35121951219512193,0.8760683760683761,0.35714285714285715,0.11965811965811966,124,110,0.5299145299145299
2025,player_rebekah_gardner,98,55,479.940885959172,95.86486980598315,58.224489795918366,186.91836734693877,8,90,0,0,0,5,50,0,0,0,,0.0,,0.0,,0.0,0.5555555555555556,0.9183673469387755,0.625,0.08163265306122448,42,56,0.42857142857142855
2025,player_rhyne_howard,488,187,380.3612756342684,104.29462294716413,22.66393442622951,173.06967213114754,125,343,17,3,0,39,142,6,0,0,,0.0,0.0,0.006147540983606557,0.35294117647058826,0.03483606557377049,0.4139941690962099,0.7028688524590164,0.312,0.25614754098360654,227,261,0.4651639344262295
2025,player_rickea_jackson,461,205,450.9522992113438,101.42188028657071,-0.7288503253796096,193.07592190889372,50,411,0,0,0,18,187,0,0,0,,0.0,,0.0,,0.0,0.45498783454987834,0.8915401301518439,0.36,0.10845986984815618,229,232,0.4967462039045553
2025,player_robyn_parks,5,1,349.0689000487049,50.05375883471776,-222.4,131.4,1,4,0,0,0,0,1,0,0,0,,0.0,,0.0,,0.0,0.25,0.8,0.0,0.2,4,1,0.8
2025,player_sabrina_ionescu,552,234,409.0787161144075,109.8949541343384,-2.2083333333333335,183.06884057971016,112,418,21,1,0,34,194,6,0,0,,0.0,0.0,0.0018115942028985507,0.2857142857142857,0.03804347826086957,0.46411483253588515,0.7572463768115942,0.30357142857142855,0.2028985507246377,281,271,0.5090579710144928
2025,player_sami_whitcomb,322,129,383.08690747308304,108.95011099161646,9.161490683229813,158.41925465838509,105,212,5,0,0,40,87,2,0,0,,0.0,,0.0,0.4,0.015527950310559006,0.41037735849056606,0.6583850931677019,0.38095238095238093,0.32608695652173914,156,166,0.484472049689441
2025,player_sania_feagin,23,10,506.57834363004923,96.99010741397166,-103.8695652173913,254.7826086956522,2,21,0,0,0,0,10,0,0,0,,0.0,,0.0,,0.0,0.47619047619047616,0.9130434782608695,0.0,0.08695652173913043,15,8,0.6521739130434783
2025,player_saniya_rivers,335,142,439.38289905037345,100.05155538386329,-12.346268656716418,170.23582089552238,32,300,2,0,1,10,132,0,0,0,0.0,0.0029850746268656717,,0.0,0.0,0.005970149253731343,0.44,0.8955223880597015,0.3125,0.0955223880597015,174,161,0.5194029850746269
2025,player_sarah_ashlee_barker,98,35,448.29906493312455,99.91815935840467,-12.03061224489796,144.4387755102041,10,88,0,0,0,2,33,0,0,0,,0.0,,0.0,,0.0,0.375,0.8979591836734694,0.2,0.10204081632653061,48,50,0.4897959183673469
2025,player_satou_sabally,483,208,432.4510482374061,117.21363881820359,-11.474120082815736,208.93167701863354,111,366,5,1,0,37,171,0,0,0,,0.0,0.0,0.002070393374741201,0.0,0.010351966873706004,0.4672131147540984,0.7577639751552795,0.3333333333333333,0.22981366459627328,251,232,0.5196687370600414
2025,player_serena_sundell,1,0,301.2540456159884,,-275.0,123.0,0,1,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,0.0,1.0,,0.0,1,0,1.0
2025,player_sevgi_uzun,88,31,450.15899926959776,97.7164578157097,29.897727272727273,196.6818181818182,10,78,0,0,0,2,29,0,0,0,,0.0,,0.0,,0.0,0.3717948717948718,0.8863636363636364,0.2,0.11363636363636363,41,47,0.4659090909090909
2025,player_shakira_austin,373,191,512.8167982927324,67.21587770091901,34.22252010723861,256.47721179624665,8,365,0,0,0,1,190,0,0,0,,0.0,,0.0,,0.0,0.5205479452054794,0.9785522788203753,0.125,0.021447721179624665,175,198,0.4691689008042895
2025,player_shatori_walker_kimbrough,59,26,419.98686489482,90.0203966957789,8.491525423728813,151.91525423728814,9,50,0,0,0,1,25,0,0,0,,0.0,,0.0,,0.0,0.5,0.847457627118644,0.1111111111111111,0.15254237288135594,29,30,0.4915254237288136
2025,player_shey_peddy,52,27,431.4424303274018,104.25151753121511,-47.40384615384615,145.46153846153845,11,41,0,0,0,3,24,0,0,0,,0.0,,0.0,,0.0,0.5853658536585366,0.7884615384615384,0.2727272727272727,0.21153846153846154,29,23,0.5576923076923077
2025,player_sika_kon,17,7,473.1752961839498,107.11190537847935,-69.23529411764706,211.58823529411765,1,16,0,0,0,0,7,0,0,0,,0.0,,0.0,,0.0,0.4375,0.9411764705882353,0.0,0.058823529411764705,9,8,0.5294117647058824
2025,player_skylar_diggins,513,232,435.41499716779276,100.78095701336606,4.120857699805068,213.47173489278754,74,436,2,1,0,27,205,0,0,0,,0.0,0.0,0.001949317738791423,0.0,0.003898635477582846,0.4701834862385321,0.8499025341130604,0.36486486486486486,0.1442495126705653,257,256,0.5009746588693957
2025,player_sonia_citron,458,227,437.62203754566235,105.63207825914698,-8.443231441048034,180.264192139738,55,397,6,0,0,24,200,3,0,0,,0.0,,0.0,0.5,0.013100436681222707,0.5037783375314862,0.8668122270742358,0.43636363636363634,0.12008733624454149,235,223,0.5131004366812227
2025,player_sophie_cunningham,165,82,407.58439782819073,115.72881929057742,41.733333333333334,137.2,28,132,5,0,0,10,68,4,0,0,,0.0,,0.0,0.8,0.030303030303030304,0.5151515151515151,0.8,0.35714285714285715,0.1696969696969697,75,90,0.45454545454545453
2025,player_stefanie_dolson,137,60,405.43340307570145,106.7403228446207,5.547445255474453,184.94160583941607,40,97,0,0,0,15,45,0,0,0,,0.0,,0.0,,0.0,0.4639175257731959,0.708029197080292,0.375,0.291970802919708,67,70,0.48905109489051096
2025,player_stephanie_talbot,98,39,447.8815201700842,98.15205441512217,6.357142857142857,147.10204081632654,11,87,0,0,0,2,37,0,0,0,,0.0,,0.0,,0.0,0.42528735632183906,0.8877551020408163,0.18181818181818182,0.11224489795918367,48,50,0.4897959183673469
2025,player_sug_sutton,272,119,425.1988686878097,101.12587242754773,-7.8713235294117645,182.5735294117647,40,230,2,0,0,17,102,0,0,0,,0.0,,0.0,0.0,0.007352941176470588,0.4434782608695652,0.8455882352941176,0.425,0.14705882352941177,138,134,0.5073529411764706
2025,player_sydney_colson,74,26,379.75457934972485,100.66491276028422,-10.22972972972973,161.04054054054055,16,57,1,0,0,4,22,0,0,0,,0.0,,0.0,0.0,0.013513513513513514,0.38596491228070173,0.7702702702702703,0.25,0.21621621621621623,37,37,0.5
2025,player_taylor_thierry,6,2,490.9288487841627,107.18040174280036,-430.8333333333333,218.0,1,5,0,0,0,0,2,0,0,0,,0.0,,0.0,,0.0,0.4,0.8333333333333334,0.0,0.16666666666666666,6,0,1.0
2025,player_te_hina_paopao,210,96,414.37484862159783,110.41045245279929,-45.45238095238095,175.32857142857142,50,158,2,0,0,19,77,0,0,0,,0.0,,0.0,0.0,0.009523809523809525,0.4873417721518987,0.7523809523809524,0.38,0.23809523809523808,117,93,0.5571428571428572
2025,player_teaira_mccowan,58,36,536.8753956404455,59.11213759696097,-74.8103448275862,272.41379310344826,1,57,0,0,0,1,35,0,0,0,,0.0,,0.0,,0.0,0.6140350877192983,0.9827586206896551,1.0,0.017241379310344827,33,25,0.5689655172413793
2025,player_temi_fagbenle,230,125,483.3527162387096,96.00302242495036,40.8,215.94782608695652,17,212,0,1,0,5,120,0,0,0,,0.0,0.0,0.004347826086956522,,0.0,0.5660377358490566,0.9217391304347826,0.29411764705882354,0.07391304347826087,105,125,0.45652173913043476
2025,player_tiffany_hayes,219,99,431.79100899708936,115.51497929577518,-71.42465753424658,207.78082191780823,52,165,2,0,0,20,79,0,0,0,,0.0,,0.0,0.0,0.0091324200913242,0.47878787878787876,0.7534246575342466,0.38461538461538464,0.2374429223744292,131,88,0.5981735159817352
2025,player_tiffany_mitchell,95,40,469.8593999138455,88.62944072222889,78.57894736842105,186.86315789473684,2,92,1,0,0,1,39,0,0,0,,0.0,,0.0,0.0,0.010526315789473684,0.42391304347826086,0.968421052631579,0.5,0.021052631578947368,38,57,0.4
2025,player_tina_charles,569,260,483.7195833705211,80.94020021033195,13.71353251318102,240.8189806678383,29,540,0,0,0,7,253,0,0,0,,0.0,,0.0,,0.0,0.4685185185185185,0.9490333919156415,0.2413793103448276,0.050966608084358524,276,293,0.4850615114235501
2025,player_tyasha_harris,17,8,403.5195487024246,104.05784294529926,-7.235294117647059,159.64705882352942,6,11,0,0,0,3,5,0,0,0,,0.0,,0.0,,0.0,0.45454545454545453,0.6470588235294118,0.5,0.35294117647058826,9,8,0.5294117647058824
2025,player_veronica_burton,348,149,415.7333326494174,118.16754152881624,7.5488505747126435,201.02298850574712,90,253,2,3,0,31,117,0,1,0,,0.0,0.3333333333333333,0.008620689655172414,0.0,0.005747126436781609,0.4624505928853755,0.7270114942528736,0.34444444444444444,0.25862068965517243,170,178,0.4885057471264368
2025,player_yvonne_anderson,3,0,393.14049366261196,112.43143850399056,335.0,205.0,1,2,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0,3,0.0
2025,player_zia_cooke,79,30,429.9020588520542,96.66843701648763,50.53164556962025,166.15189873417722,9,69,1,0,0,6,24,0,0,0,,0.0,,0.0,0.0,0.012658227848101266,0.34782608695652173,0.8734177215189873,0.6666666666666666,0.11392405063291139,34,45,0.43037974683544306
