game_id,event_type,bucket,description
5e64c14b-9cf3-45d2-bd9d-f0af702d801f,personalfoul,foul,Gabby Williams personal foul (Veronica Burton draws the foul)
5e64c14b-9cf3-45d2-bd9d-f0af702d801f,personalfoul,foul,Veronica Burton personal foul (Erica Wheeler draws the foul)
5e64c14b-9cf3-45d2-bd9d-f0af702d801f,personalfoul,foul,Erica Wheeler personal foul (Cecilia Zandalasini draws the foul)
5e64c14b-9cf3-45d2-bd9d-f0af702d801f,personalfoul,foul,Kayla Thornton personal foul (Nneka Ogwumike draws the foul)
5e64c14b-9cf3-45d2-bd9d-f0af702d801f,personalfoul,foul,Kayla Thornton personal foul (Skylar Diggins draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,personalfoul,foul,Kamilla Cardoso personal foul (Napheesa Collier draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,personalfoul,foul,Napheesa Collier personal foul (Angel Reese draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,shootingfoul,foul,Bridget Carleton shooting foul (Angel Reese draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,shootingfoul,foul,Kamilla Cardoso shooting foul (Diamond Miller draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,shootingfoul,foul,Maria Kliundikova shooting foul (Angel Reese draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,technicalfoul,foul,Diamond Miller technical foul
5ec92dac-bcc5-4c96-a776-daf36ffd931c,technicalfoul,foul,Angel Reese technical foul
5ec92dac-bcc5-4c96-a776-daf36ffd931c,shootingfoul,foul,Hailey Van Lith shooting foul (Maria Kliundikova draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,personalfoul,foul,Courtney Williams personal foul (Hailey Van Lith draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,offensivefoul,foul,Kayla McBride offensive foul (Rachel Banham draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,offensivefoul,foul,Angel Reese offensive foul (Courtney Williams draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,personalfoul,foul,Rachel Banham personal foul (Natisha Hiedeman draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,shootingfoul,foul,Rebecca Allen shooting foul (Courtney Williams draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,offensivefoul,foul,Kamilla Cardoso offensive foul (Alanna Smith draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,personalfoul,foul,Maddy Westbeld personal foul (Napheesa Collier draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,personalfoul,foul,Maddy Westbeld personal foul (Loose ball) (Alanna Smith draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,shootingfoul,foul,Courtney Williams shooting foul (Hailey Van Lith draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,personalfoul,foul,Kayla McBride personal foul (Loose ball) (Kamilla Cardoso draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,shootingfoul,foul,Kamilla Cardoso shooting foul (Courtney Williams draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,shootingfoul,foul,Alanna Smith shooting foul (Rachel Banham draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,personalfoul,foul,Kayla McBride personal foul (Hailey Van Lith draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,shootingfoul,foul,Rebecca Allen shooting foul (Jessica Shepard draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,shootingfoul,foul,Napheesa Collier shooting foul (Kia Nurse draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,shootingfoul,foul,Kia Nurse shooting foul (Diamond Miller draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,technicalfoul,foul,Jessica Shepard technical foul (Double)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,technicalfoul,foul,Kia Nurse technical foul (Double)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,shootingfoul,foul,Diamond Miller shooting foul (Maddy Westbeld draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,personalfoul,foul,Maria Kliundikova personal foul (Kia Nurse draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,personalfoul,foul,Rebecca Allen personal foul (Kayla McBride draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,personalfoul,foul,Angel Reese personal foul (Loose ball) (Alanna Smith draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,personalfoul,foul,Alanna Smith personal foul (Loose ball) (Kamilla Cardoso draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,shootingfoul,foul,Alanna Smith shooting foul (Kamilla Cardoso draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,shootingfoul,foul,Rachel Banham shooting foul (Napheesa Collier draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,offensivefoul,foul,Angel Reese offensive foul (Courtney Williams draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,shootingfoul,foul,Kamilla Cardoso shooting foul (Maria Kliundikova draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,shootingfoul,foul,Kamilla Cardoso shooting foul (Diamond Miller draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,personalfoul,foul,Anastasiia Olairi Kosu personal foul (Rebecca Allen draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,shootingfoul,foul,Rebecca Allen shooting foul (Anastasiia Olairi Kosu draws the foul)
5ec92dac-bcc5-4c96-a776-daf36ffd931c,personalfoul,foul,Rebecca Allen personal foul (Diamond Miller draws the foul)
5f3d74e1-8cdd-4616-aedf-f1e90dc75db0,personalfoul,foul,Veronica Burton personal foul (Natasha Cloud draws the foul)
5f3d74e1-8cdd-4616-aedf-f1e90dc75db0,shootingfoul,foul,Temi Fágbénlé shooting foul (Breanna Stewart draws the foul)
5f3d74e1-8cdd-4616-aedf-f1e90dc75db0,personalfoul,foul,Kayla Thornton personal foul (Sabrina Ionescu draws the foul)
5f3d74e1-8cdd-4616-aedf-f1e90dc75db0,shootingfoul,foul,Jonquel Jones shooting foul (Kayla Thornton draws the foul)
5f3d74e1-8cdd-4616-aedf-f1e90dc75db0,offensivefoul,foul,Natasha Cloud offensive foul (Veronica Burton draws the foul)
5f3d74e1-8cdd-4616-aedf-f1e90dc75db0,personalfoul,foul,Leonie Fiebich personal foul (Janelle Salaün draws the foul)
5f3d74e1-8cdd-4616-aedf-f1e90dc75db0,personalfoul,foul,Carla Leite personal foul (Loose ball) (Breanna Stewart draws the foul)
5f3d74e1-8cdd-4616-aedf-f1e90dc75db0,shootingfoul,foul,Rebekah Gardner shooting foul (Kayla Thornton draws the foul)
5f3d74e1-8cdd-4616-aedf-f1e90dc75db0,shootingfoul,foul,Janelle Salaün shooting foul (Kennedy Burke draws the foul)
5f3d74e1-8cdd-4616-aedf-f1e90dc75db0,personalfoul,foul,Kennedy Burke personal foul (Carla Leite draws the foul)
5f3d74e1-8cdd-4616-aedf-f1e90dc75db0,shootingfoul,foul,Natasha Cloud shooting foul (Veronica Burton draws the foul)
5f3d74e1-8cdd-4616-aedf-f1e90dc75db0,shootingfoul,foul,Jonquel Jones shooting foul (Temi Fágbénlé draws the foul)
5f3d74e1-8cdd-4616-aedf-f1e90dc75db0,personalfoul,foul,Marine Johannès personal foul (Kate Martin draws the foul)
5f3d74e1-8cdd-4616-aedf-f1e90dc75db0,shootingfoul,foul,Temi Fágbénlé shooting foul (Breanna Stewart draws the foul)
5f3d74e1-8cdd-4616-aedf-f1e90dc75db0,shootingfoul,foul,Carla Leite shooting foul (Breanna Stewart draws the foul)
5f3d74e1-8cdd-4616-aedf-f1e90dc75db0,shootingfoul,foul,Sabrina Ionescu shooting foul (Veronica Burton draws the foul)
5f3d74e1-8cdd-4616-aedf-f1e90dc75db0,personalfoul,foul,Jonquel Jones personal foul (Veronica Burton draws the foul)
5f3d74e1-8cdd-4616-aedf-f1e90dc75db0,shootingfoul,foul,Jonquel Jones shooting foul (Kayla Thornton draws the foul)
5f3d74e1-8cdd-4616-aedf-f1e90dc75db0,technicalfoul,foul,Jonquel Jones technical foul
5f3d74e1-8cdd-4616-aedf-f1e90dc75db0,personalfoul,foul,Natasha Cloud personal foul (Temi Fágbénlé draws the foul)
5f3d74e1-8cdd-4616-aedf-f1e90dc75db0,personalfoul,foul,Sabrina Ionescu personal foul (Loose ball) (Stephanie Talbot draws the foul)
5f3d74e1-8cdd-4616-aedf-f1e90dc75db0,shootingfoul,foul,Kennedy Burke shooting foul (Veronica Burton draws the foul)
5f3d74e1-8cdd-4616-aedf-f1e90dc75db0,offensivefoul,foul,Kayla Thornton offensive foul (Natasha Cloud draws the foul)
5f3d74e1-8cdd-4616-aedf-f1e90dc75db0,shootingfoul,foul,Kyara Linskens shooting foul (Jonquel Jones draws the foul)
5f3d74e1-8cdd-4616-aedf-f1e90dc75db0,personalfoul,foul,Stephanie Talbot personal foul (Loose ball) (Jonquel Jones draws the foul)
5f3d74e1-8cdd-4616-aedf-f1e90dc75db0,personalfoul,foul,Carla Leite personal foul (Sabrina Ionescu draws the foul)
5f3d74e1-8cdd-4616-aedf-f1e90dc75db0,shootingfoul,foul,Kyara Linskens shooting foul (Jonquel Jones draws the foul)
5f3d74e1-8cdd-4616-aedf-f1e90dc75db0,personalfoul,foul,Kyara Linskens personal foul (Jonquel Jones draws the foul)
5f3d74e1-8cdd-4616-aedf-f1e90dc75db0,personalfoul,foul,Sabrina Ionescu personal foul (Loose ball) (Kate Martin draws the foul)
5f3d74e1-8cdd-4616-aedf-f1e90dc75db0,shootingfoul,foul,Marine Johannès shooting foul (Kate Martin draws the foul)
5f3d74e1-8cdd-4616-aedf-f1e90dc75db0,personalfoul,foul,Julie Vanloo personal foul (Breanna Stewart draws the foul)
5f3d74e1-8cdd-4616-aedf-f1e90dc75db0,personalfoul,foul,Breanna Stewart personal foul (Temi Fágbénlé draws the foul)
5f3d74e1-8cdd-4616-aedf-f1e90dc75db0,personalfoul,foul,Temi Fágbénlé personal foul (Jonquel Jones draws the foul)
5f3d74e1-8cdd-4616-aedf-f1e90dc75db0,personalfoul,foul,Breanna Stewart personal foul (Kate Martin draws the foul)
5f9bc5fb-ea1b-41df-a540-0be01471154c,personalfoul,foul,Kayla McBride personal foul (Sonia Citron draws the foul)
5f9bc5fb-ea1b-41df-a540-0be01471154c,shootingfoul,foul,Emily Engstler shooting foul (Diamond Miller draws the foul)
5f9bc5fb-ea1b-41df-a540-0be01471154c,shootingfoul,foul,Sonia Citron shooting foul (Kayla McBride draws the foul)
5f9bc5fb-ea1b-41df-a540-0be01471154c,personalfoul,foul,Natisha Hiedeman personal foul (Lucy Olsen draws the foul)
5f9bc5fb-ea1b-41df-a540-0be01471154c,offensivefoul,foul,Kiki Iriafen offensive foul (Napheesa Collier draws the foul)
5f9bc5fb-ea1b-41df-a540-0be01471154c,shootingfoul,foul,Shakira Austin shooting foul (Napheesa Collier draws the foul)
5f9bc5fb-ea1b-41df-a540-0be01471154c,shootingfoul,foul,Napheesa Collier shooting foul (Shakira Austin draws the foul)
5f9bc5fb-ea1b-41df-a540-0be01471154c,offensivefoul,foul,Jade Melbourne offensive foul (Charge) (Natisha Hiedeman draws the foul)
5f9bc5fb-ea1b-41df-a540-0be01471154c,offensivefoul,foul,Kiki Iriafen offensive foul (Natisha Hiedeman draws the foul)
5f9bc5fb-ea1b-41df-a540-0be01471154c,personalfoul,foul,Lucy Olsen personal foul (Alanna Smith draws the foul)
5f9bc5fb-ea1b-41df-a540-0be01471154c,shootingfoul,foul,Kiki Iriafen shooting foul (Napheesa Collier draws the foul)
5f9bc5fb-ea1b-41df-a540-0be01471154c,personalfoul,foul,Kayla McBride personal foul (Shakira Austin draws the foul)
5f9bc5fb-ea1b-41df-a540-0be01471154c,shootingfoul,foul,Aaliyah Edwards shooting foul (Napheesa Collier draws the foul)
5f9bc5fb-ea1b-41df-a540-0be01471154c,shootingfoul,foul,Diamond Miller shooting foul (Aaliyah Edwards draws the foul)
5f9bc5fb-ea1b-41df-a540-0be01471154c,personalfoul,foul,Jade Melbourne personal foul (Napheesa Collier draws the foul)
5f9bc5fb-ea1b-41df-a540-0be01471154c,personalfoul,foul,Napheesa Collier personal foul (Aaliyah Edwards draws the foul)
5f9bc5fb-ea1b-41df-a540-0be01471154c,offensivefoul,foul,Aaliyah Edwards offensive foul (Diamond Miller draws the foul)
5f9bc5fb-ea1b-41df-a540-0be01471154c,shootingfoul,foul,Diamond Miller shooting foul (Emily Engstler draws the foul)
5f9bc5fb-ea1b-41df-a540-0be01471154c,shootingfoul,foul,Natisha Hiedeman shooting foul (Lucy Olsen draws the foul)
5f9bc5fb-ea1b-41df-a540-0be01471154c,personalfoul,foul,Courtney Williams personal foul (Brittney Sykes draws the foul)
5f9bc5fb-ea1b-41df-a540-0be01471154c,shootingfoul,foul,Maria Kliundikova shooting foul (Shakira Austin draws the foul)
5f9bc5fb-ea1b-41df-a540-0be01471154c,shootingfoul,foul,Diamond Miller shooting foul (Shakira Austin draws the foul)
5f9bc5fb-ea1b-41df-a540-0be01471154c,shootingfoul,foul,Shakira Austin shooting foul (Napheesa Collier draws the foul)
5f9bc5fb-ea1b-41df-a540-0be01471154c,personalfoul,foul,Kayla McBride personal foul (Sonia Citron draws the foul)
5f9bc5fb-ea1b-41df-a540-0be01471154c,personalfoul,foul,Napheesa Collier personal foul (Aaliyah Edwards draws the foul)
5f9bc5fb-ea1b-41df-a540-0be01471154c,personalfoul,foul,Alanna Smith personal foul (Brittney Sykes draws the foul)
5f9bc5fb-ea1b-41df-a540-0be01471154c,shootingfoul,foul,Natisha Hiedeman shooting foul (Lucy Olsen draws the foul)
5f9bc5fb-ea1b-41df-a540-0be01471154c,shootingfoul,foul,Alanna Smith shooting foul (Aaliyah Edwards draws the foul)
5f9bc5fb-ea1b-41df-a540-0be01471154c,personalfoul,foul,Courtney Williams personal foul (Brittney Sykes draws the foul)
5f9bc5fb-ea1b-41df-a540-0be01471154c,clearpathfoul,foul,Natisha Hiedeman clear path foul (Sika Koné draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,personalfoul,foul,Natasha Howard personal foul (Angel Reese draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,personalfoul,foul,Angel Reese personal foul (Aliyah Boston draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,shootingfoul,foul,Lexie Hull shooting foul (Kamilla Cardoso draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,shootingfoul,foul,Aari McDonald shooting foul (Courtney Vandersloot draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,shootingfoul,foul,Kamilla Cardoso shooting foul (Kelsey Mitchell draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,offensivefoul,foul,Michaela Onyenwere offensive foul (Off the ball) (Aari McDonald draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,offensivefoul,foul,Aliyah Boston offensive foul (Off the ball) (Ariel Atkins draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,shootingfoul,foul,Lexie Hull shooting foul (Kamilla Cardoso draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,personalfoul,foul,Damiris Dantas personal foul (Angel Reese draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,shootingfoul,foul,Rachel Banham shooting foul (Lexie Hull draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,personalfoul,foul,DeWanna Bonner personal foul (Rebecca Allen draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,shootingfoul,foul,Natasha Howard shooting foul (Elizabeth Williams draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,personalfoul,foul,DeWanna Bonner personal foul (Rebecca Allen draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,personalfoul,foul,Elizabeth Williams personal foul (Aliyah Boston draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,personalfoul,foul,Rachel Banham personal foul (Aari McDonald draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,shootingfoul,foul,Angel Reese shooting foul (Aliyah Boston draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,shootingfoul,foul,Kamilla Cardoso shooting foul (Aliyah Boston draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,shootingfoul,foul,Ariel Atkins shooting foul (Damiris Dantas draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,personalfoul,foul,Kia Nurse personal foul (Loose ball) (Aliyah Boston draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,personalfoul,foul,Ariel Atkins personal foul (Kelsey Mitchell draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,personalfoul,foul,Ariel Atkins personal foul (Away from play) (Kelsey Mitchell draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,shootingfoul,foul,Sydney Colson shooting foul (Hailey Van Lith draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,personalfoul,foul,Kelsey Mitchell personal foul (Rebecca Allen draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,shootingfoul,foul,Rachel Banham shooting foul (Aari McDonald draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,personalfoul,foul,Kelsey Mitchell personal foul (Rachel Banham draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,shootingfoul,foul,Damiris Dantas shooting foul (Elizabeth Williams draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,personalfoul,foul,Rebecca Allen personal foul (Lexie Hull draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,personalfoul,foul,Kia Nurse personal foul (Loose ball) (Damiris Dantas draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,personalfoul,foul,DeWanna Bonner personal foul (Rebecca Allen draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,personalfoul,foul,Hailey Van Lith personal foul (Kelsey Mitchell draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,shootingfoul,foul,Kia Nurse shooting foul (Damiris Dantas draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,offensivefoul,foul,Ariel Atkins offensive foul (Off the ball) (Aari McDonald draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,personalfoul,foul,Kamilla Cardoso personal foul (Natasha Howard draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,offensivefoul,foul,Aari McDonald offensive foul (Charge) (Ariel Atkins draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,personalfoul,foul,Michaela Onyenwere personal foul (Natasha Howard draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,shootingfoul,foul,Aliyah Boston shooting foul (Kamilla Cardoso draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,personalfoul,foul,Kamilla Cardoso personal foul (Aliyah Boston draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,shootingfoul,foul,Damiris Dantas shooting foul (Hailey Van Lith draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,shootingfoul,foul,Makayla Timpson shooting foul (Maddy Westbeld draws the foul)
6022e6ab-04da-4d0b-9ef0-7cad9d8f09cc,personalfoul,foul,Elizabeth Williams personal foul (Sydney Colson draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,shootingfoul,foul,Kierstan Bell shooting foul (Ariel Atkins draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,personalfoul,foul,Kamilla Cardoso personal foul (Loose ball) (A'ja Wilson draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,personalfoul,foul,Kamilla Cardoso personal foul (Loose ball) (NaLyssa Smith draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,personalfoul,foul,Chelsea Gray personal foul (Sevgi Uzun draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,shootingfoul,foul,Megan Gustafson shooting foul (Angel Reese draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,personalfoul,foul,Chelsea Gray personal foul (Loose ball) (Angel Reese draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,offensivefoul,foul,A'ja Wilson offensive foul (Off the ball) (Michaela Onyenwere draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,offensivefoul,foul,Michaela Onyenwere offensive foul (Off the ball) (Dana Evans draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,personalfoul,foul,Angel Reese personal foul (A'ja Wilson draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,personalfoul,foul,NaLyssa Smith personal foul (Kamilla Cardoso draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,shootingfoul,foul,Kamilla Cardoso shooting foul (A'ja Wilson draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,personalfoul,foul,Rebecca Allen personal foul (Jackie Young draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,shootingfoul,foul,Jewell Loyd shooting foul (Ariel Atkins draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,offensivefoul,foul,Angel Reese offensive foul (Charge) (Chelsea Gray draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,shootingfoul,foul,Kierstan Bell shooting foul (Kamilla Cardoso draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,shootingfoul,foul,A'ja Wilson shooting foul (Kamilla Cardoso draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,personalfoul,foul,Rachel Banham personal foul (Jewell Loyd draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,personalfoul,foul,Kia Nurse personal foul (A'ja Wilson draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,shootingfoul,foul,A'ja Wilson shooting foul (Kamilla Cardoso draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,shootingfoul,foul,Rachel Banham shooting foul (Jewell Loyd draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,shootingfoul,foul,Megan Gustafson shooting foul (Angel Reese draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,shootingfoul,foul,Megan Gustafson shooting foul (Kia Nurse draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,personalfoul,foul,Angel Reese personal foul (Jewell Loyd draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,offensivefoul,foul,Ariel Atkins offensive foul (Chelsea Gray draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,shootingfoul,foul,Kamilla Cardoso shooting foul (NaLyssa Smith draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,shootingfoul,foul,NaLyssa Smith shooting foul (Kamilla Cardoso draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,shootingfoul,foul,NaLyssa Smith shooting foul (Angel Reese draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,shootingfoul,foul,Elizabeth Williams shooting foul (Jackie Young draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,offensivefoul,foul,Michaela Onyenwere offensive foul (Charge) (Chelsea Gray draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,shootingfoul,foul,Sevgi Uzun shooting foul (Dana Evans draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,personalfoul,foul,Dana Evans personal foul (Sevgi Uzun draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,shootingfoul,foul,Dana Evans shooting foul (Ariel Atkins draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,personalfoul,foul,Ariel Atkins personal foul (A'ja Wilson draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,technicalfoul,foul,Becky Hammon technical foul
605469ad-b049-40a1-901e-e7506fba8fd2,shootingfoul,foul,NaLyssa Smith shooting foul (Ariel Atkins draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,personalfoul,foul,Ariel Atkins personal foul (A'ja Wilson draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,offensivefoul,foul,Chelsea Gray offensive foul (Ariel Atkins draws the foul)
605469ad-b049-40a1-901e-e7506fba8fd2,personalfoul,foul,Ariel Atkins personal foul (Take) (A'ja Wilson draws the foul)
6284f010-f6d1-40dc-8fca-3b4803fd645b,shootingfoul,foul,Jackie Young shooting foul (Alyssa Thomas draws the foul)
6284f010-f6d1-40dc-8fca-3b4803fd645b,personalfoul,foul,Kahleah Copper personal foul (Loose ball) (Jewell Loyd draws the foul)
6284f010-f6d1-40dc-8fca-3b4803fd645b,offensivefoul,foul,Alyssa Thomas offensive foul (Jackie Young draws the foul)
6284f010-f6d1-40dc-8fca-3b4803fd645b,shootingfoul,foul,Monique Akoa Makani shooting foul (Dana Evans draws the foul)
6284f010-f6d1-40dc-8fca-3b4803fd645b,shootingfoul,foul,Kiah Stokes shooting foul (Natasha Mack draws the foul)
6284f010-f6d1-40dc-8fca-3b4803fd645b,shootingfoul,foul,Alyssa Thomas shooting foul (A'ja Wilson draws the foul)
6284f010-f6d1-40dc-8fca-3b4803fd645b,shootingfoul,foul,Kierstan Bell shooting foul (Satou Sabally draws the foul)
6284f010-f6d1-40dc-8fca-3b4803fd645b,shootingfoul,foul,A'ja Wilson shooting foul (Satou Sabally draws the foul)
6284f010-f6d1-40dc-8fca-3b4803fd645b,shootingfoul,foul,Natasha Mack shooting foul (A'ja Wilson draws the foul)
6284f010-f6d1-40dc-8fca-3b4803fd645b,personalfoul,foul,Kahleah Copper personal foul (Jewell Loyd draws the foul)
6284f010-f6d1-40dc-8fca-3b4803fd645b,shootingfoul,foul,Jewell Loyd shooting foul (Monique Akoa Makani draws the foul)
6284f010-f6d1-40dc-8fca-3b4803fd645b,personalfoul,foul,Monique Akoa Makani personal foul (Chelsea Gray draws the foul)
6284f010-f6d1-40dc-8fca-3b4803fd645b,shootingfoul,foul,Alyssa Thomas shooting foul (NaLyssa Smith draws the foul)
6284f010-f6d1-40dc-8fca-3b4803fd645b,shootingfoul,foul,Jewell Loyd shooting foul (Alyssa Thomas draws the foul)
6284f010-f6d1-40dc-8fca-3b4803fd645b,personalfoul,foul,Chelsea Gray personal foul (Alyssa Thomas draws the foul)
6284f010-f6d1-40dc-8fca-3b4803fd645b,technicalfoul,foul,Nate Tibbetts technical foul
6284f010-f6d1-40dc-8fca-3b4803fd645b,personalfoul,foul,Dana Evans personal foul (Alyssa Thomas draws the foul)
6284f010-f6d1-40dc-8fca-3b4803fd645b,offensivefoul,foul,Alyssa Thomas offensive foul (Jewell Loyd draws the foul)
6284f010-f6d1-40dc-8fca-3b4803fd645b,shootingfoul,foul,NaLyssa Smith shooting foul (Alyssa Thomas draws the foul)
6284f010-f6d1-40dc-8fca-3b4803fd645b,shootingfoul,foul,Alyssa Thomas shooting foul (A'ja Wilson draws the foul)
6391d63f-5468-49cc-98d6-d6f2d7c9bc9a,personalfoul,foul,Diamond Miller personal foul (Te-Hina Paopao draws the foul)
6391d63f-5468-49cc-98d6-d6f2d7c9bc9a,shootingfoul,foul,Maya Caldwell shooting foul (Grace Berger draws the foul)
6391d63f-5468-49cc-98d6-d6f2d7c9bc9a,shootingfoul,foul,Maddy Siegrist shooting foul (Brittney Griner draws the foul)
