season_year,player_id,ast_clutch,ast_non_clutch,fga_clutch,fga_non_clutch,fgm_clutch,fgm_non_clutch,fta_clutch,fta_non_clutch,three_pa_clutch,three_pa_non_clutch,tov_clutch,tov_non_clutch,ast_lead_10plus,ast_lead_1_3,ast_lead_4_9,ast_tied,ast_trail_10plus,ast_trail_1_3,ast_trail_4_9,fga_lead_10plus,fga_lead_1_3,fga_lead_4_9,fga_tied,fga_trail_10plus,fga_trail_1_3,fga_trail_4_9,fta_lead_10plus,fta_lead_1_3,fta_lead_4_9,fta_tied,fta_trail_10plus,fta_trail_1_3,fta_trail_4_9,three_pa_lead_10plus,three_pa_lead_1_3,three_pa_lead_4_9,three_pa_tied,three_pa_trail_10plus,three_pa_trail_1_3,three_pa_trail_4_9,tov_lead_10plus,tov_lead_1_3,tov_lead_4_9,tov_tied,tov_trail_10plus,tov_trail_1_3,tov_trail_4_9,ast_q1,ast_q2,ast_q3,ast_q4,fga_q1,fga_q2,fga_q3,fga_q4,three_pa_q1,three_pa_q2,three_pa_q3,three_pa_q4,tov_q1,tov_q2,tov_q3,tov_q4,minutes_est,ast_clutch_per36,ast_non_clutch_per36,fga_clutch_per36,fga_non_clutch_per36,fta_clutch_per36,fta_non_clutch_per36,three_pa_clutch_per36,three_pa_non_clutch_per36,tov_clutch_per36,tov_non_clutch_per36,ast_lead_10plus_per36,ast_lead_1_3_per36,ast_lead_4_9_per36,ast_tied_per36,ast_trail_10plus_per36,ast_trail_1_3_per36,ast_trail_4_9_per36,fga_lead_10plus_per36,fga_lead_1_3_per36,fga_lead_4_9_per36,fga_tied_per36,fga_trail_10plus_per36,fga_trail_1_3_per36,fga_trail_4_9_per36,fta_lead_10plus_per36,fta_lead_1_3_per36,fta_lead_4_9_per36,fta_tied_per36,fta_trail_10plus_per36,fta_trail_1_3_per36,fta_trail_4_9_per36,three_pa_lead_10plus_per36,three_pa_lead_1_3_per36,three_pa_lead_4_9_per36,three_pa_tied_per36,three_pa_trail_10plus_per36,three_pa_trail_1_3_per36,three_pa_trail_4_9_per36,tov_lead_10plus_per36,tov_lead_1_3_per36,tov_lead_4_9_per36,tov_tied_per36,tov_trail_10plus_per36,tov_trail_1_3_per36,tov_trail_4_9_per36,ast_q1_per36,ast_q2_per36,ast_q3_per36,ast_q4_per36,fga_q1_per36,fga_q2_per36,fga_q3_per36,fga_q4_per36,three_pa_q1_per36,three_pa_q2_per36,three_pa_q3_per36,three_pa_q4_per36,tov_q1_per36,tov_q2_per36,tov_q3_per36,tov_q4_per36
2025,player_kennedy_burke,1,44,11,196,5,97,2,52,8,103,2,32,8,9,10,1,5,7,5,49,24,48,12,21,27,26,14,7,8,5,4,8,8,26,12,24,8,14,11,16,10,4,8,3,4,2,3,9,10,14,12,54,54,50,49,27,28,28,28,7,10,7,10,779.004,0.04621285641665511,2.0333656823328248,0.5083414205832062,9.0577198576644,0.09242571283331022,2.4030685336660658,0.3697028513332409,4.759924210915477,0.09242571283331022,1.4788114053329635,0.3697028513332409,0.415915707749896,0.4621285641665511,0.04621285641665511,0.23106428208327556,0.3234899949165858,0.23106428208327556,2.2644299644161,1.1091085539997227,2.2182171079994455,0.5545542769998614,0.9704699847497574,1.2477471232496882,1.2015342668330329,0.6469799898331716,0.3234899949165858,0.3697028513332409,0.23106428208327556,0.18485142566662044,0.3697028513332409,0.3697028513332409,1.2015342668330329,0.5545542769998614,1.1091085539997227,0.3697028513332409,0.6469799898331716,0.5083414205832062,0.7394057026664818,0.4621285641665511,0.18485142566662044,0.3697028513332409,0.13863856924996534,0.18485142566662044,0.09242571283331022,0.13863856924996534,0.415915707749896,0.4621285641665511,0.6469799898331716,0.5545542769998614,2.4954942464993763,2.4954942464993763,2.3106428208327556,2.2644299644161,1.2477471232496882,1.2939599796663432,1.2939599796663432,1.2939599796663432,0.3234899949165858,0.4621285641665511,0.3234899949165858,0.4621285641665511
2025,player_kia_nurse,5,50,17,257,7,96,8,54,13,167,5,50,4,9,13,5,5,10,9,47,27,54,10,52,32,52,22,3,6,1,10,5,15,30,18,35,3,40,24,30,12,10,12,3,8,3,7,13,13,12,17,72,66,65,71,44,45,41,50,20,15,7,13,962.0160000000001,0.18710707514220135,1.8710707514220137,0.6361640554834846,9.61730366230915,0.29937132022752216,2.020756411535775,0.48647839536972354,6.249376309749525,0.18710707514220135,1.8710707514220137,0.14968566011376108,0.3367927352559624,0.48647839536972354,0.18710707514220135,0.18710707514220135,0.3742141502844027,0.3367927352559624,1.7588065063366929,1.0103782057678874,2.020756411535775,0.3742141502844027,1.9459135814788941,1.1974852809100887,1.9459135814788941,0.823271130625686,0.11226424508532082,0.22452849017064164,0.03742141502844027,0.3742141502844027,0.18710707514220135,0.5613212254266041,1.1226424508532082,0.6735854705119249,1.3097495259954095,0.11226424508532082,1.4968566011376108,0.8981139606825665,1.1226424508532082,0.4490569803412833,0.3742141502844027,0.4490569803412833,0.11226424508532082,0.29937132022752216,0.11226424508532082,0.2619499051990819,0.48647839536972354,0.48647839536972354,0.4490569803412833,0.6361640554834846,2.6943418820476994,2.4698133918770577,2.4323919768486175,2.656920467019259,1.646542261251372,1.6839636762798125,1.534278016166051,1.8710707514220137,0.7484283005688054,0.5613212254266041,0.2619499051990819,0.48647839536972354
2025,player_kiah_stokes,1,16,1,48,0,18,0,8,1,22,1,15,2,1,4,2,4,1,3,7,6,6,1,9,10,10,6,0,0,0,0,0,2,5,3,0,1,6,5,3,1,3,3,0,0,1,8,7,4,4,2,16,14,11,8,6,7,6,4,5,5,1,5,514.0,0.07003891050583658,1.1206225680933852,0.07003891050583658,3.3618677042801557,0.0,0.5603112840466926,0.07003891050583658,1.5408560311284047,0.07003891050583658,1.0505836575875487,0.14007782101167315,0.07003891050583658,0.2801556420233463,0.14007782101167315,0.2801556420233463,0.07003891050583658,0.21011673151750973,0.49027237354085607,0.42023346303501946,0.42023346303501946,0.07003891050583658,0.6303501945525292,0.7003891050583657,0.7003891050583657,0.42023346303501946,0.0,0.0,0.0,0.0,0.0,0.14007782101167315,0.35019455252918286,0.21011673151750973,0.0,0.07003891050583658,0.42023346303501946,0.35019455252918286,0.21011673151750973,0.07003891050583658,0.21011673151750973,0.21011673151750973,0.0,0.0,0.07003891050583658,0.5603112840466926,0.49027237354085607,0.2801556420233463,0.2801556420233463,0.14007782101167315,1.1206225680933852,0.9805447470817121,0.7704280155642024,0.5603112840466926,0.42023346303501946,0.49027237354085607,0.42023346303501946,0.2801556420233463,0.35019455252918286,0.35019455252918286,0.07003891050583658,0.35019455252918286
2025,player_kiana_williams,2,8,9,30,3,14,2,2,7,19,0,6,7,1,2,0,0,0,0,21,0,7,0,0,5,6,2,0,0,1,0,1,0,14,0,3,0,0,4,5,5,0,0,1,0,0,0,1,1,2,6,4,5,10,20,1,3,8,14,0,1,1,4,106.997,0.6729160630671889,2.6916642522687555,3.0281222838023494,10.09374094600783,0.6729160630671889,0.6729160630671889,2.3552062207351607,6.392702599138294,0.0,2.0187481892015664,2.3552062207351607,0.33645803153359444,0.6729160630671889,0.0,0.0,0.0,0.0,7.065618662205482,0.0,2.3552062207351607,0.0,0.0,1.682290157667972,2.0187481892015664,0.6729160630671889,0.0,0.0,0.33645803153359444,0.0,0.33645803153359444,0.0,4.7104124414703215,0.0,1.0093740946007832,0.0,0.0,1.3458321261343777,1.682290157667972,1.682290157667972,0.0,0.0,0.33645803153359444,0.0,0.0,0.0,0.33645803153359444,0.33645803153359444,0.6729160630671889,2.0187481892015664,1.3458321261343777,1.682290157667972,3.364580315335944,6.729160630671888,0.33645803153359444,1.0093740946007832,2.6916642522687555,4.7104124414703215,0.0,0.33645803153359444,0.33645803153359444,1.3458321261343777
2025,player_kierstan_bell,2,21,14,137,4,48,4,11,10,92,2,15,6,3,2,2,3,4,3,37,16,10,5,35,21,27,1,0,6,0,4,4,0,27,11,5,1,22,16,20,3,2,3,0,6,1,2,6,5,7,5,30,27,51,43,19,17,34,32,3,3,6,5,427.0,0.1686182669789227,1.7704918032786885,1.180327868852459,11.550351288056207,0.3372365339578454,0.927400468384075,0.8430913348946136,7.756440281030445,0.1686182669789227,1.2646370023419202,0.5058548009367682,0.2529274004683841,0.1686182669789227,0.1686182669789227,0.2529274004683841,0.3372365339578454,0.2529274004683841,3.11943793911007,1.3489461358313817,0.8430913348946136,0.4215456674473068,2.9508196721311473,1.7704918032786885,2.2763466042154565,0.08430913348946135,0.0,0.5058548009367682,0.0,0.3372365339578454,0.3372365339578454,0.0,2.2763466042154565,0.927400468384075,0.4215456674473068,0.08430913348946135,1.85480093676815,1.3489461358313817,1.6861826697892273,0.2529274004683841,0.1686182669789227,0.2529274004683841,0.0,0.5058548009367682,0.08430913348946135,0.1686182669789227,0.5058548009367682,0.4215456674473068,0.5901639344262295,0.4215456674473068,2.5292740046838404,2.2763466042154565,4.299765807962529,3.6252927400468384,1.6018735362997658,1.4332552693208431,2.8665105386416863,2.6978922716627634,0.2529274004683841,0.2529274004683841,0.5058548009367682,0.4215456674473068
2025,player_kiki_iriafen,5,65,20,414,9,220,9,168,5,13,2,96,14,5,15,1,12,9,14,72,55,90,21,63,58,75,42,19,39,8,16,29,24,1,1,4,0,6,1,5,15,13,19,7,9,18,17,15,14,20,21,128,89,118,99,4,2,6,6,26,37,15,20,1185.008,0.15189770870745176,1.974670213196873,0.607590834829807,12.577130280977006,0.2734158756734132,5.103763012570378,0.15189770870745176,0.3949340426393746,0.0607590834829807,2.9164360071830737,0.425313584380865,0.15189770870745176,0.45569312612235524,0.03037954174149035,0.3645545008978842,0.2734158756734132,0.425313584380865,2.1873270053873055,1.6708747957819692,2.7341587567341317,0.6379703765712973,1.9139111297138922,1.7620134210064404,2.2784656306117763,1.2759407531425946,0.5772112930883168,1.1848021279181238,0.2430363339319228,0.4860726678638456,0.8810067105032202,0.7291090017957684,0.03037954174149035,0.03037954174149035,0.1215181669659614,0.0,0.1822772504489421,0.03037954174149035,0.15189770870745176,0.45569312612235524,0.3949340426393746,0.5772112930883168,0.2126567921904325,0.2734158756734132,0.5468317513468264,0.516452209605336,0.45569312612235524,0.425313584380865,0.607590834829807,0.6379703765712973,3.888581342910765,2.703779214992641,3.5847859254958614,3.007574632407545,0.1215181669659614,0.0607590834829807,0.1822772504489421,0.1822772504489421,0.7898680852787492,1.124043044435143,0.45569312612235524,0.607590834829807
2025,player_kitija_laksa,2,19,9,166,2,64,2,30,6,111,0,19,4,3,6,2,3,2,1,48,22,24,9,20,21,31,3,7,1,2,9,4,6,35,15,14,6,15,11,21,2,1,6,0,5,1,4,4,3,6,8,45,41,38,51,26,27,27,37,4,5,3,7,626.01,0.11501413715435856,1.0926343029664063,0.5175636171946135,9.546173383811759,0.11501413715435856,1.7252120573153782,0.3450424114630756,6.3832846120669,0.0,1.0926343029664063,0.2300282743087171,0.1725212057315378,0.3450424114630756,0.11501413715435856,0.1725212057315378,0.11501413715435856,0.05750706857717928,2.760339291704605,1.2651555086979442,1.3801696458523025,0.5175636171946135,1.1501413715435855,1.2076484401207648,1.7827191258925577,0.1725212057315378,0.402549480040255,0.05750706857717928,0.11501413715435856,0.5175636171946135,0.2300282743087171,0.3450424114630756,2.012747400201275,0.8626060286576891,0.80509896008051,0.3450424114630756,0.8626060286576891,0.6325777543489721,1.2076484401207648,0.11501413715435856,0.05750706857717928,0.3450424114630756,0.0,0.2875353428858964,0.05750706857717928,0.2300282743087171,0.2300282743087171,0.1725212057315378,0.3450424114630756,0.4600565486174342,2.5878180859730673,2.3577898116643508,2.1852686059328126,2.9328604974361436,1.4951837830066612,1.5526908515838405,1.5526908515838405,2.1277615373556333,0.2300282743087171,0.2875353428858964,0.1725212057315378,0.402549480040255
2025,player_kyara_linskens,0,1,1,4,1,1,0,0,0,1,0,2,0,0,0,0,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,1,0,2,0,0,0,27.0,0.0,1.3333333333333333,1.3333333333333333,5.333333333333333,0.0,0.0,0.0,1.3333333333333333,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.6666666666666665,0.0,0.0,1.3333333333333333,0.0,2.6666666666666665,0.0,0.0,0.0
2025,player_laeticia_amihere,0,27,8,92,4,48,7,56,1,19,3,29,7,3,3,1,4,4,5,33,12,17,5,12,11,10,27,5,10,3,8,4,6,8,2,3,1,3,1,2,14,3,7,1,1,3,3,7,3,10,7,13,21,27,39,2,7,5,6,8,4,9,11,385.004,0.0,2.524649094554862,0.7480441761644034,8.60250802589064,0.654538654143853,5.236309233150824,0.09350552202055043,1.7766049183904582,0.2805165660616513,2.7116601385959624,0.654538654143853,0.2805165660616513,0.2805165660616513,0.09350552202055043,0.3740220880822017,0.3740220880822017,0.4675276101027522,3.0856822266781645,1.1220662642466053,1.5895938743493574,0.4675276101027522,1.1220662642466053,1.0285607422260548,0.9350552202055044,2.524649094554862,0.4675276101027522,0.9350552202055044,0.2805165660616513,0.7480441761644034,0.3740220880822017,0.5610331321233026,0.7480441761644034,0.18701104404110086,0.2805165660616513,0.09350552202055043,0.2805165660616513,0.09350552202055043,0.18701104404110086,1.309077308287706,0.2805165660616513,0.654538654143853,0.09350552202055043,0.09350552202055043,0.2805165660616513,0.2805165660616513,0.654538654143853,0.2805165660616513,0.9350552202055044,0.654538654143853,1.2155717862671556,1.963615962431559,2.524649094554862,3.646715358801467,0.18701104404110086,0.654538654143853,0.4675276101027522,0.5610331321233026,0.7480441761644034,0.3740220880822017,0.8415496981849538,1.0285607422260548
2025,player_le_la_lacan,3,89,12,200,8,96,11,31,2,65,3,44,20,11,19,2,13,13,14,48,24,47,9,21,31,32,8,9,9,2,4,5,5,15,10,12,1,6,11,12,6,3,8,3,9,7,11,23,24,28,17,51,53,55,53,18,15,18,16,16,6,13,12,665.0,0.162406015037594,4.818045112781955,0.649624060150376,10.827067669172932,0.5954887218045112,1.6781954887218045,0.10827067669172932,3.518796992481203,0.162406015037594,2.3819548872180447,1.0827067669172932,0.5954887218045112,1.0285714285714285,0.10827067669172932,0.7037593984962406,0.7037593984962406,0.7578947368421053,2.598496240601504,1.299248120300752,2.5443609022556393,0.48721804511278194,1.1368421052631579,1.6781954887218045,1.7323308270676692,0.4330827067669173,0.48721804511278194,0.48721804511278194,0.10827067669172932,0.21654135338345865,0.2706766917293233,0.2706766917293233,0.8120300751879699,0.5413533834586466,0.649624060150376,0.05413533834586466,0.324812030075188,0.5954887218045112,0.649624060150376,0.324812030075188,0.162406015037594,0.4330827067669173,0.162406015037594,0.48721804511278194,0.37894736842105264,0.5954887218045112,1.2451127819548873,1.299248120300752,1.5157894736842106,0.9203007518796993,2.7609022556390976,2.869172932330827,2.977443609022556,2.869172932330827,0.9744360902255639,0.8120300751879699,0.9744360902255639,0.8661654135338346,0.8661654135338346,0.324812030075188,0.7037593984962406,0.649624060150376
2025,player_leonie_fiebich,1,63,9,207,7,101,6,56,5,114,1,44,10,15,9,1,6,12,11,41,28,49,8,30,34,26,8,10,15,1,4,12,12,27,22,24,4,14,18,10,4,5,8,7,5,8,8,21,17,19,7,71,45,53,47,40,27,26,26,8,19,12,6,1040.9950000000001,0.03458229866617995,2.1786848159693366,0.31124068799561955,7.15853582389925,0.2074937919970797,1.936608725306077,0.17291149333089972,3.942382047944514,0.03458229866617995,1.5216211413119176,0.34582298666179945,0.5187344799926992,0.31124068799561955,0.03458229866617995,0.2074937919970797,0.4149875839941594,0.3804052853279794,1.417874245313378,0.9683043626530385,1.6945326346428176,0.2766583893294396,1.0374689599853983,1.1757981546501182,0.8991397653206787,0.2766583893294396,0.34582298666179945,0.5187344799926992,0.03458229866617995,0.1383291946647198,0.4149875839941594,0.4149875839941594,0.9337220639868585,0.7608105706559588,0.8299751679883188,0.1383291946647198,0.48415218132651927,0.6224813759912391,0.34582298666179945,0.1383291946647198,0.17291149333089972,0.2766583893294396,0.24207609066325964,0.17291149333089972,0.2766583893294396,0.2766583893294396,0.7262282719897789,0.5878990773250591,0.6570636746574191,0.24207609066325964,2.4553432052987763,1.5562034399780977,1.8328618293075372,1.6253680373104575,1.3832919466471978,0.9337220639868585,0.8991397653206787,0.8991397653206787,0.2766583893294396,0.6570636746574191,0.4149875839941594,0.2074937919970797
2025,player_lexi_held,4,28,14,133,5,53,2,17,6,80,3,23,7,6,5,0,1,8,5,30,17,29,9,12,18,32,3,4,4,0,4,2,2,15,14,18,5,6,12,16,10,2,2,3,1,3,5,6,10,7,9,32,33,47,35,22,22,25,17,3,4,8,11,471.008,0.30572729125619946,2.1400910387933965,1.0700455193966982,10.165432434268634,0.15286364562809973,1.2993409878388478,0.45859093688429925,6.11454582512399,0.22929546844214962,1.757931924723147,0.5350227596983491,0.45859093688429925,0.3821591140702494,0.0,0.07643182281404987,0.6114545825123989,0.3821591140702494,2.2929546844214963,1.2993409878388478,2.216522861607446,0.6878864053264488,0.9171818737685985,1.3757728106528977,2.4458183300495957,0.22929546844214962,0.30572729125619946,0.30572729125619946,0.0,0.30572729125619946,0.15286364562809973,0.15286364562809973,1.1464773422107482,1.0700455193966982,1.3757728106528977,0.3821591140702494,0.45859093688429925,0.9171818737685985,1.2229091650247979,0.7643182281404988,0.15286364562809973,0.15286364562809973,0.22929546844214962,0.07643182281404987,0.22929546844214962,0.3821591140702494,0.45859093688429925,0.7643182281404988,0.5350227596983491,0.6878864053264488,2.4458183300495957,2.522250152863646,3.5922956722603443,2.6751137984917452,1.6815001019090972,1.6815001019090972,1.9107955703512467,1.2993409878388478,0.22929546844214962,0.30572729125619946,0.6114545825123989,0.8407500509545486
2025,player_lexie_brown,2,21,1,46,0,17,0,10,0,37,2,4,7,2,2,2,8,2,0,11,4,5,1,20,2,4,3,3,1,1,0,1,1,9,3,4,1,15,1,4,1,0,0,0,4,0,1,4,9,4,6,5,15,6,21,3,14,5,15,0,2,1,3,226.99200000000002,0.3171917953055614,3.330513850708395,0.1585958976527807,7.295411292027913,0.0,1.585958976527807,0.0,5.868048213152886,0.3171917953055614,0.6343835906111228,1.1101712835694648,0.3171917953055614,0.3171917953055614,0.3171917953055614,1.2687671812222456,0.3171917953055614,0.0,1.7445548741805876,0.6343835906111228,0.7929794882639035,0.1585958976527807,3.171917953055614,0.3171917953055614,0.6343835906111228,0.4757876929583421,0.4757876929583421,0.1585958976527807,0.1585958976527807,0.0,0.1585958976527807,0.1585958976527807,1.4273630788750262,0.4757876929583421,0.6343835906111228,0.1585958976527807,2.3789384647917102,0.1585958976527807,0.6343835906111228,0.1585958976527807,0.0,0.0,0.0,0.6343835906111228,0.0,0.1585958976527807,0.6343835906111228,1.4273630788750262,0.6343835906111228,0.9515753859166842,0.7929794882639035,2.3789384647917102,0.9515753859166842,3.330513850708395,0.4757876929583421,2.2203425671389296,0.7929794882639035,2.3789384647917102,0.0,0.3171917953055614,0.1585958976527807,0.4757876929583421
2025,player_lexie_hull,3,76,12,268,7,111,2,34,5,143,1,40,22,8,7,3,7,19,13,78,24,58,9,22,36,53,11,4,7,0,2,2,10,48,10,28,5,13,13,31,10,2,12,3,5,7,2,24,14,23,18,68,62,80,70,31,39,38,40,12,10,10,9,1189.012,0.09083171574382766,2.3010701321769673,0.36332686297531064,8.114299939781937,0.060554477162551766,1.02942611176338,0.15138619290637942,4.3296451171224515,0.030277238581275883,1.2110895432510353,0.6660992487880695,0.24221790865020706,0.2119406700689312,0.09083171574382766,0.2119406700689312,0.5752675330442418,0.3936041015565865,2.361624609339519,0.7266537259506213,1.7560798377140012,0.27249514723148294,0.6660992487880695,1.0899805889259317,1.6046936448076217,0.33304962439403474,0.12110895432510353,0.2119406700689312,0.0,0.060554477162551766,0.060554477162551766,0.30277238581275884,1.4533074519012426,0.30277238581275884,0.8477626802757248,0.15138619290637942,0.3936041015565865,0.3936041015565865,0.9385943960195524,0.30277238581275884,0.060554477162551766,0.36332686297531064,0.09083171574382766,0.15138619290637942,0.2119406700689312,0.060554477162551766,0.7266537259506213,0.4238813401378624,0.6963764873693453,0.5449902944629659,2.05885222352676,1.8771887920391048,2.4221790865020707,2.119406700689312,0.9385943960195524,1.1808123046697594,1.1505350660884837,1.2110895432510353,0.36332686297531064,0.30277238581275884,0.30277238581275884,0.27249514723148294
2025,player_li_yueru,1,28,6,129,1,61,0,50,5,50,1,29,6,2,6,0,3,5,7,30,11,18,10,29,20,17,15,2,11,1,0,7,14,8,4,10,2,13,7,11,6,6,4,3,2,3,6,6,9,8,6,38,29,28,40,16,9,10,20,12,7,7,4,519.0020000000001,0.06936389455146608,1.9421890474410501,0.41618336730879646,8.947942397139125,0.0,3.468194727573304,0.3468194727573304,3.468194727573304,0.06936389455146608,2.011552941992516,0.41618336730879646,0.13872778910293215,0.41618336730879646,0.0,0.20809168365439823,0.3468194727573304,0.48554726186026254,2.0809168365439823,0.7630028400661268,1.2485501019263894,0.6936389455146608,2.011552941992516,1.3872778910293215,1.1791862073749233,1.0404584182719911,0.13872778910293215,0.7630028400661268,0.06936389455146608,0.0,0.48554726186026254,0.9710945237205251,0.5549111564117286,0.2774555782058643,0.6936389455146608,0.13872778910293215,0.901730629169059,0.48554726186026254,0.7630028400661268,0.41618336730879646,0.41618336730879646,0.2774555782058643,0.20809168365439823,0.13872778910293215,0.20809168365439823,0.41618336730879646,0.41618336730879646,0.6242750509631947,0.5549111564117286,0.41618336730879646,2.635827992955711,2.011552941992516,1.9421890474410501,2.774555782058643,1.1098223128234572,0.6242750509631947,0.6936389455146608,1.3872778910293215,0.8323667346175929,0.48554726186026254,0.48554726186026254,0.2774555782058643
2025,player_liatu_king,0,4,2,21,0,13,0,15,1,5,2,9,1,0,1,0,0,1,1,6,3,3,0,2,3,6,6,0,2,0,4,2,1,4,0,0,0,0,1,1,5,0,2,0,2,1,1,1,2,0,1,4,6,0,13,0,2,0,4,2,2,4,3,135.996,0.0,1.0588546721962409,0.5294273360981204,5.5589870290302645,0.0,3.970705020735904,0.2647136680490602,1.3235683402453011,0.5294273360981204,2.382423012441542,0.2647136680490602,0.0,0.2647136680490602,0.0,0.0,0.2647136680490602,0.2647136680490602,1.5882820082943616,0.7941410041471808,0.7941410041471808,0.0,0.5294273360981204,0.7941410041471808,1.5882820082943616,1.5882820082943616,0.0,0.5294273360981204,0.0,1.0588546721962409,0.5294273360981204,0.2647136680490602,1.0588546721962409,0.0,0.0,0.0,0.0,0.2647136680490602,0.2647136680490602,1.3235683402453011,0.0,0.5294273360981204,0.0,0.5294273360981204,0.2647136680490602,0.2647136680490602,0.2647136680490602,0.5294273360981204,0.0,0.2647136680490602,1.0588546721962409,1.5882820082943616,0.0,3.4412776846377833,0.0,0.5294273360981204,0.0,1.0588546721962409,0.5294273360981204,0.5294273360981204,1.0588546721962409,0.7941410041471808
2025,player_lindsay_allen,2,59,3,60,3,23,0,23,1,17,1,30,14,10,14,3,12,6,2,24,6,11,1,8,7,6,2,1,3,2,6,7,2,7,0,2,1,3,1,4,12,1,2,4,4,3,5,16,19,12,14,11,20,12,20,1,7,4,6,6,4,10,11,449.996,0.16000142223486433,4.7200419559284965,0.24000213335229648,4.800042667045929,0.0,1.8400163557009397,0.08000071111743216,1.3600120889963467,0.08000071111743216,2.4000213335229645,1.1200099556440501,0.8000071111743216,1.1200099556440501,0.24000213335229648,0.9600085334091859,0.48000426670459295,0.16000142223486433,1.9200170668183718,0.48000426670459295,0.8800078222917538,0.08000071111743216,0.6400056889394573,0.5600049778220251,0.48000426670459295,0.16000142223486433,0.08000071111743216,0.24000213335229648,0.16000142223486433,0.48000426670459295,0.5600049778220251,0.16000142223486433,0.5600049778220251,0.0,0.16000142223486433,0.08000071111743216,0.24000213335229648,0.08000071111743216,0.32000284446972865,0.9600085334091859,0.08000071111743216,0.16000142223486433,0.32000284446972865,0.32000284446972865,0.24000213335229648,0.4000035555871608,1.2800113778789146,1.520013511231211,0.9600085334091859,1.1200099556440501,0.8800078222917538,1.600014222348643,0.9600085334091859,1.600014222348643,0.08000071111743216,0.5600049778220251,0.32000284446972865,0.48000426670459295,0.48000426670459295,0.32000284446972865,0.8000071111743216,0.8800078222917538
2025,player_lucy_olsen,4,45,14,139,6,60,1,16,5,64,3,18,18,4,7,2,9,2,7,40,9,31,5,24,16,28,12,2,1,0,1,0,1,14,4,17,2,9,10,13,8,1,3,0,3,1,5,12,9,9,19,37,43,36,37,18,23,15,13,3,5,7,6,507.99,0.28347014705013873,3.1890391543140613,0.9921455146754856,9.850587609992322,0.07086753676253468,1.133880588200555,0.35433768381267344,4.53552235280222,0.21260261028760408,1.2756156617256245,1.2756156617256245,0.28347014705013873,0.4960727573377428,0.14173507352506937,0.6378078308628122,0.14173507352506937,0.4960727573377428,2.8347014705013875,0.6378078308628122,2.1968936396385756,0.35433768381267344,1.7008208823008326,1.133880588200555,1.9842910293509712,0.8504104411504163,0.14173507352506937,0.07086753676253468,0.0,0.07086753676253468,0.0,0.07086753676253468,0.9921455146754856,0.28347014705013873,1.2047481249630898,0.14173507352506937,0.6378078308628122,0.7086753676253469,0.921277977912951,0.5669402941002775,0.07086753676253468,0.21260261028760408,0.0,0.21260261028760408,0.07086753676253468,0.35433768381267344,0.8504104411504163,0.6378078308628122,0.6378078308628122,1.3464831984881591,2.6220988602137836,3.0473040807889915,2.551231323451249,2.6220988602137836,1.2756156617256245,1.629953345538298,1.0630130514380205,0.921277977912951,0.21260261028760408,0.35433768381267344,0.4960727573377428,0.42520522057520815
2025,player_luisa_geiselsoder,1,43,8,165,3,73,0,11,5,88,2,26,5,8,2,5,6,5,13,36,19,28,12,22,21,35,2,0,3,0,4,1,1,17,11,15,8,13,8,21,4,2,8,0,7,3,4,14,13,12,5,47,55,35,36,20,31,21,21,6,6,11,5,628.012,0.05732374540613874,2.464921052463966,0.45858996324910994,9.458417992012894,0.0,0.6305611994675262,0.2866187270306937,5.04448959574021,0.11464749081227749,1.4904173805596073,0.2866187270306937,0.45858996324910994,0.11464749081227749,0.2866187270306937,0.34394247243683246,0.2866187270306937,0.7452086902798036,2.0636548346209946,1.0891511627166361,1.605064871371885,0.6878849448736649,1.2611223989350524,1.2037986535289136,2.006331089214856,0.11464749081227749,0.0,0.17197123621841623,0.0,0.22929498162455497,0.05732374540613874,0.05732374540613874,0.9745036719043586,0.6305611994675262,0.8598561810920811,0.45858996324910994,0.7452086902798036,0.45858996324910994,1.2037986535289136,0.22929498162455497,0.11464749081227749,0.45858996324910994,0.0,0.40126621784297123,0.17197123621841623,0.22929498162455497,0.8025324356859425,0.7452086902798036,0.6878849448736649,0.2866187270306937,2.694216034088521,3.1528059973376306,2.006331089214856,2.0636548346209946,1.1464749081227747,1.777036107590301,1.2037986535289136,1.2037986535289136,0.34394247243683246,0.34394247243683246,0.6305611994675262,0.2866187270306937
