playerName,rim_fgm,rim_fga,paint_fgm,paint_fga,mid_fgm,mid_fga,corner3_fgm,corner3_fga,ab3_fgm,ab3_fga,three_fgm,three_fga,total_fgm,total_fga,rim_fg,paint_fg,mid_fg,corner3_fg,ab3_fg,three_fg,total_fg,rim_att_share,paint_att_share,mid_att_share,corner3_att_share,ab3_att_share,three_att_share,age,playerId,teamId,pos
Shey Peddy,4.0,6.0,4.0,10.0,3.0,4.0,7.0,12.0,9,22,16.0,34.0,27.0,54.0,0.6666666666666666,0.4,0.75,0.5833333333333334,0.4090909090909091,0.47058823529411764,0.5,0.1111111111111111,0.18518518518518517,0.07407407407407407,0.2222222222222222,0.4074074074074074,0.6296296296296297,37,player_shey_peddy,LAS,G
Sika Koné,3.0,9.0,3.0,7.0,0.0,1.0,0.0,1.0,1,4,1.0,5.0,7.0,22.0,0.3333333333333333,0.42857142857142855,0.0,0.0,0.25,0.2,0.3181818181818182,0.4090909090909091,0.3181818181818182,0.045454545454545456,0.045454545454545456,0.18181818181818182,0.22727272727272727,23,player_sika_kon,ATL,F
Skylar Diggins,63.0,105.0,62.0,167.0,41.0,97.0,7.0,11.0,55,157,62.0,168.0,228.0,537.0,0.6,0.3712574850299401,0.422680412371134,0.6363636363636364,0.3503184713375796,0.36904761904761907,0.4245810055865922,0.19553072625698323,0.31098696461824954,0.18063314711359404,0.020484171322160148,0.29236499068901306,0.3128491620111732,35,player_skylar_diggins,SEA,G
Sonia Citron,75.0,106.0,39.0,106.0,28.0,80.0,12.0,28.0,69,153,81.0,181.0,223.0,473.0,0.7075471698113207,0.36792452830188677,0.35,0.42857142857142855,0.45098039215686275,0.44751381215469616,0.4714587737843552,0.22410147991543342,0.22410147991543342,0.16913319238900634,0.05919661733615222,0.32346723044397463,0.38266384778012685,22,player_sonia_citron,WAS,G
Sophie Cunningham,30.0,47.0,0.0,3.0,1.0,7.0,4.0,19.0,47,99,51.0,118.0,82.0,175.0,0.6382978723404256,0.0,0.14285714285714285,0.21052631578947367,0.47474747474747475,0.4322033898305085,0.4685714285714286,0.26857142857142857,0.017142857142857144,0.04,0.10857142857142857,0.5657142857142857,0.6742857142857143,29,player_sophie_cunningham,IND,G
Stefanie Dolson,19.0,25.0,5.0,19.0,9.0,23.0,2.0,7.0,25,68,27.0,75.0,60.0,142.0,0.76,0.2631578947368421,0.391304347826087,0.2857142857142857,0.36764705882352944,0.36,0.4225352112676056,0.176056338028169,0.13380281690140844,0.1619718309859155,0.04929577464788732,0.4788732394366197,0.528169014084507,34,player_stefanie_dolson,WAS,C
Stephanie Talbot,11.0,17.0,9.0,23.0,3.0,8.0,5.0,17.0,11,39,16.0,56.0,39.0,104.0,0.6470588235294118,0.391304347826087,0.375,0.29411764705882354,0.28205128205128205,0.2857142857142857,0.375,0.16346153846153846,0.22115384615384615,0.07692307692307693,0.16346153846153846,0.375,0.5384615384615384,31,player_stephanie_talbot,NYL,F
Sug Sutton,28.0,47.0,29.0,73.0,20.0,43.0,3.0,12.0,39,106,42.0,118.0,119.0,281.0,0.5957446808510638,0.3972602739726027,0.46511627906976744,0.25,0.36792452830188677,0.3559322033898305,0.4234875444839858,0.16725978647686832,0.2597864768683274,0.15302491103202848,0.042704626334519574,0.37722419928825623,0.4199288256227758,27,player_sug_sutton,WAS,G
Sydney Colson,6.0,9.0,2.0,6.0,5.0,14.0,0.0,3.0,13,42,13.0,45.0,26.0,74.0,0.6666666666666666,0.3333333333333333,0.35714285714285715,0.0,0.30952380952380953,0.28888888888888886,0.35135135135135137,0.12162162162162163,0.08108108108108109,0.1891891891891892,0.04054054054054054,0.5675675675675675,0.6081081081081081,36,player_sydney_colson,IND,G
Taylor Thierry,1.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,0,2,1.0,3.0,2.0,11.0,0.2,0.0,,1.0,0.0,0.3333333333333333,0.18181818181818182,0.45454545454545453,0.2727272727272727,0.0,0.09090909090909091,0.18181818181818182,0.2727272727272727,23,player_taylor_thierry,ATL,G-F
Te-Hina Paopao,29.0,46.0,14.0,35.0,2.0,5.0,10.0,19.0,41,113,51.0,132.0,96.0,218.0,0.6304347826086957,0.4,0.4,0.5263157894736842,0.36283185840707965,0.38636363636363635,0.44036697247706424,0.21100917431192662,0.16055045871559634,0.022935779816513763,0.0871559633027523,0.518348623853211,0.6055045871559633,23,player_te_hina_paopao,ATL,G
Teaira McCowan,31.0,50.0,3.0,11.0,1.0,4.0,,,1,2,,,,,0.62,0.2727272727272727,0.25,,0.5,,,0.0,0.0,0.0,0.0,0.0,0.0,29,player_teaira_mccowan,DAL,C
Temi Fágbénlé,70.0,101.0,31.0,57.0,12.0,29.0,3.0,20.0,9,42,12.0,62.0,125.0,249.0,0.693069306930693,0.543859649122807,0.41379310344827586,0.15,0.21428571428571427,0.1935483870967742,0.5020080321285141,0.40562248995983935,0.2289156626506024,0.11646586345381527,0.08032128514056225,0.1686746987951807,0.24899598393574296,33,player_temi_fagbenle,GSV,C
Tiffany Hayes,32.0,60.0,24.0,67.0,2.0,9.0,5.0,8.0,36,92,41.0,100.0,99.0,236.0,0.5333333333333333,0.3582089552238806,0.2222222222222222,0.625,0.391304347826087,0.41,0.4194915254237288,0.2542372881355932,0.2838983050847458,0.038135593220338986,0.03389830508474576,0.3898305084745763,0.423728813559322,36,player_tiffany_hayes,GSV,G
Tiffany Mitchell,13.0,25.0,13.0,33.0,3.0,14.0,0.0,5.0,11,24,11.0,29.0,40.0,101.0,0.52,0.3939393939393939,0.21428571428571427,0.0,0.4583333333333333,0.3793103448275862,0.39603960396039606,0.24752475247524752,0.32673267326732675,0.13861386138613863,0.04950495049504951,0.2376237623762376,0.2871287128712871,31,player_tiffany_mitchell,LVA,G
Tina Charles,102.0,167.0,74.0,213.0,72.0,167.0,0.0,1.0,12,45,12.0,46.0,260.0,593.0,0.6107784431137725,0.3474178403755869,0.4311377245508982,0.0,0.26666666666666666,0.2608695652173913,0.43844856661045534,0.28161888701517707,0.3591905564924115,0.28161888701517707,0.0016863406408094434,0.07588532883642496,0.0775716694772344,37,player_tina_charles,CON,C
Tyasha Harris,1.0,3.0,0.0,2.0,2.0,2.0,0.0,2.0,5,9,5.0,11.0,8.0,18.0,0.3333333333333333,0.0,1.0,0.0,0.5555555555555556,0.45454545454545453,0.4444444444444444,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.5,0.6111111111111112,27,player_tyasha_harris,DAL,G
Veronica Burton,33.0,71.0,47.0,118.0,8.0,19.0,4.0,6.0,57,168,61.0,174.0,149.0,382.0,0.4647887323943662,0.3983050847457627,0.42105263157894735,0.6666666666666666,0.3392857142857143,0.3505747126436782,0.3900523560209424,0.18586387434554974,0.3089005235602094,0.049738219895287955,0.015706806282722512,0.4397905759162304,0.45549738219895286,25,player_veronica_burton,GSV,G
Yvonne Anderson,0.0,0.0,0.0,1.0,0.0,1.0,,,0,1,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,35,player_yvonne_anderson,MIN,G
Zia Cooke,9.0,13.0,3.0,23.0,3.0,10.0,4.0,9.0,11,28,15.0,37.0,30.0,83.0,0.6923076923076923,0.13043478260869565,0.3,0.4444444444444444,0.39285714285714285,0.40540540540540543,0.3614457831325301,0.1566265060240964,0.27710843373493976,0.12048192771084337,0.10843373493975904,0.3373493975903614,0.4457831325301205,25,player_zia_cooke,SEA,G
